n,trial,spatial_mode,scenario,track,target_fraction,target_importance,row_budget_fraction,row_budget,top_row_budget_importance,row_budget_intrinsically_feasible,method,method_label,family,repetition,runtime_ms,deadline_met,valid,error
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,9,1.237343,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,10,1.229528,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,11,1.24699,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,12,1.23556,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,13,1.23034,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,14,1.228527,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,15,1.308757,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,16,1.272038,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,17,1.264413,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,18,1.249485,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,19,1.286404,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,20,1.247131,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,21,1.232203,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,22,1.237894,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,23,1.232264,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,24,1.252151,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,pwl_j4_c4,"PWL DP (J=4, calls=4)",piecewise,25,1.235269,True,True,
