method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_x2_lookup,Cell-1 X² lookup,x2,7,0.45,63,0.4880442935964049,0.45635311914484744,0.03169117445155737,0.08103657936507935,0.11272775381663674,0.31019450793650793,0.104281,0.16701572222222222,0.015073015886758013,0.05004901595650206,0.4960443108298239,0.15891743841625391,0.5810353301820301,0.4498145475295381,4.650793650793651,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,8,0.5,63,0.4988805079222984,0.467189333470741,0.03169117445155737,0.07982403174603174,0.11151520619758913,0.332713873015873,0.10873983333333331,0.18466740476190474,0.015474285679085806,0.03917714302975029,0.4612978438122405,0.13843149798257004,0.6268917388386197,0.5,4.936507936507937,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,9,0.55,63,0.5499568652031166,0.5182656907515593,0.03169117445155737,0.07942530952380951,0.1111164839753669,0.3681813333333333,0.12371626190476188,0.205670246031746,0.015275682603555966,0.05538336529086029,0.43244726173875353,0.11968192789289682,0.6796396582845657,0.5501854524704618,4.904761904761905,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,10,0.6,63,0.5704698172396071,0.5387786427880498,0.03169117445155737,0.07995811904761904,0.11164929349917643,0.3959801428571429,0.12565107936507933,0.22888153174603174,0.015732317408990244,0.04710806347429747,0.4030108034817709,0.10360422872361678,0.7191372144789923,0.6003709049409237,4.825396825396825,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,11,0.65,63,0.5952377860902812,0.5635466116387238,0.03169117445155737,0.07973926984126983,0.11143044429282721,0.41756683333333333,0.13396479365079364,0.24308764285714282,0.015464127034185387,0.05077638142993521,0.3701697203611571,0.0873246382153223,0.7628404848159306,0.6496290950590763,4.444444444444445,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,12,0.7,63,0.628109214544213,0.5964180400926556,0.03169117445155737,0.08036584126984125,0.11205701572139865,0.4361634365079365,0.13358438888888888,0.26337034126984127,0.015666793617937255,0.06422196869694047,0.3337140073334532,0.07089478439754905,0.8008021437932574,0.6998145475295382,4.222222222222222,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,13,0.75,63,0.6492842537773592,0.6175930793258018,0.03169117445155737,0.08019336507936507,0.11188453953092245,0.47246257142857145,0.1450640873015873,0.2843728571428571,0.01596495229750867,0.04897219052035653,0.3022979212969187,0.059017343180520154,0.8344722626701234,0.75,4.015873015873016,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,14,0.8,63,0.6826355240477664,0.650944349596209,0.03169117445155737,0.07944934126984125,0.11114051572139866,0.4877687857142857,0.15010324603174602,0.2940940158730158,0.015713015926026124,0.0680132066860558,0.26886591188136544,0.04676658198946994,0.8762432847704206,0.8001854524704618,3.4285714285714284,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,15,0.85,63,0.6975151980278672,0.6658240235763098,0.03169117445155737,0.07947272222222222,0.1111638966737796,0.5123693333333333,0.15140329365079366,0.317997873015873,0.01566526992985649,0.058316698090897616,0.22835577487029013,0.0342187058357965,0.9076848020629277,0.8503709049409237,3.015873015873016,1.0,0.0
cell1_x2_lookup,Cell-1 X² lookup,x2,16,0.9,63,0.7153027301414608,0.6836115556899034,0.03169117445155737,0.07733538888888887,0.10902656334044626,0.5296910238095238,0.15535780158730156,0.3317613888888889,0.01573282543806325,0.06085231755342743,0.18112622200333994,0.02173534272209042,0.9403908025650751,0.8996290950590763,2.4603174603174605,1.0,0.0
