objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_decision_time_ms,mean_error,mean_loss,mean_selected_fraction,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,target_mean_error,target_mean_importance_loss,total_workloads,coverage_rate,fixed_same_error_ms,gain_vs_fixed_same_error_pct
error_oracle,3,0.25,adaptive8_x2,Adaptive-8 X²,9,0.4389616375510733,0.42029248161198407,0.5669598904137731,0.5669598904137731,0.2876364853698324,0.03493028566753734,0.15917873015873016,0.19820982804232803,0.01654653970112714,0.030096253981350542,0.5816334450922945,0.6677448943493859,9,1.0,0.5875999197948247,25.29583092789601
error_oracle,3,0.25,cell1_x2,Cell-1 X²,9,0.38069564551845936,0.3620552988253601,0.5737758934911754,0.5737758934911754,0.30057782075815437,0.03493028566753734,0.09924469312169312,0.19992494179894182,0.016285290981017046,0.030310433949269893,0.5816334450922945,0.6677448943493859,9,1.0,0.5483615484936916,30.575795008931237
error_oracle,3,0.25,paper,Paper |x|,9,0.6061593044366256,0.5821295054145711,0.5688700047986848,0.5688700047986848,0.2659251852405635,0.0318804657845585,0.31546967195767195,0.21314601322751323,0.01643276187004861,0.029230391596833185,0.5816334450922945,0.6677448943493859,9,1.0,0.7179515228598066,15.57099816125197
error_oracle,3,0.25,shifted8_x2,Shifted-8 X²,9,0.42741253967922616,0.40878650013029955,0.5737806444189378,0.5737806444189378,0.2957905238949647,0.03493028566753734,0.1463509523809524,0.1992099894179894,0.016318476177436606,0.03060283603531023,0.5816334450922945,0.6677448943493859,9,1.0,0.5875542522435453,27.255646938614838
error_oracle,4,0.3,adaptive8_x2,Adaptive-8 X²,9,0.4443073280210668,0.42636170648654836,0.5414976738688965,0.5414976738688965,0.3143626315574741,0.03493028566753734,0.158529417989418,0.20355721164021162,0.016577693131116605,0.030712719592783138,0.5482282113461268,0.6169986507249257,9,1.0,0.6236646758848791,28.758618982121003
error_oracle,4,0.3,cell1_x2,Cell-1 X²,9,0.3926288703923014,0.3718782220658681,0.5392904571065354,0.5392904571065354,0.3362825844344582,0.03493028566753734,0.10053625925925927,0.2092385158730159,0.016445290982210717,0.03147851861027809,0.5482282113461268,0.6169986507249257,9,1.0,0.5928325040575766,33.77069109655823
error_oracle,4,0.3,paper,Paper |x|,9,0.6115556033756054,0.5864922356129103,0.5401834498243357,0.5401834498243357,0.2957402362609717,0.0318804657845585,0.3163893015873016,0.2172380052910053,0.016445629569706726,0.029602201143033247,0.5482282113461268,0.6169986507249257,9,1.0,0.7593221621504564,19.460324766020946
error_oracle,4,0.3,shifted8_x2,Shifted-8 X²,9,0.4361291534724409,0.41906844460406156,0.539417016985161,0.539417016985161,0.33256581560887244,0.03493028566753734,0.14677008465608465,0.20664973544973544,0.01631644443564467,0.031462603263438645,0.5482282113461268,0.6169986507249257,9,1.0,0.6437303874908902,32.24971790249488
error_oracle,5,0.35,adaptive8_x2,Adaptive-8 X²,9,0.4550413941575966,0.4384456906445537,0.5044585294016297,0.5044585294016297,0.3513605470431128,0.03493028566753734,0.1579583068783069,0.21346082275132272,0.016640507951181667,0.0320514709092479,0.5107937717031708,0.5663180516825782,9,1.0,0.6715803226879414,32.24319135254987
error_oracle,5,0.35,cell1_x2,Cell-1 X²,9,0.4089925185393707,0.38763525380034136,0.5032198953703441,0.5032198953703441,0.3759459324125383,0.03493028566753734,0.10110046560846561,0.22351279365079366,0.016452402073554844,0.03299657153901911,0.5107937717031708,0.5663180516825782,9,1.0,0.6345227453988449,35.5432848538332
