model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
tiny11,test_long_structured,10,0.6,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.318444413798196,0.33725432417399825,21.0,21.87310201106,1.0415762862409523,6.701096968725324,0.31909985565358684,0.31909985565358684,0.6215418695887446
tiny11,test_long_structured,11,0.65,paper,Paper |x|,importance_bound,True,0.2750991299038842,0.3075304102329981,21.0,30.00836548701322,1.4289697850958676,5.366854280233383,0.255564489534923,0.26996893100329633,0.7081515489718615
tiny11,test_long_structured,11,0.65,paper,Paper |x|,error_oracle,True,0.2750991299038842,0.3075304102329981,21.0,25.691678482146028,1.2234132610545727,6.264696798287332,0.29831889515653964,0.29831889515653964,0.6083117728625541
tiny11,test_long_structured,11,0.65,cell1_x2,Cell-1 X²,importance_bound,True,0.2750991299038842,0.3075304102329981,21.0,24.72507749902881,1.1773846428108956,5.430601000785828,0.258600047656468,0.2736685879395476,0.7191093411796536
tiny11,test_long_structured,11,0.65,cell1_x2,Cell-1 X²,error_oracle,True,0.2750991299038842,0.3075304102329981,21.0,22.654850497129505,1.0788024046252145,6.056967646814883,0.2884270308007087,0.2884270308007087,0.6714733833874459
tiny11,test_long_structured,11,0.65,shifted8_x2,Shifted-8 X²,importance_bound,True,0.2750991299038842,0.3075304102329981,21.0,25.53054551047575,1.215740262403607,5.672914206981659,0.2701387717610314,0.2849936411782567,0.7072109205898268
tiny11,test_long_structured,11,0.65,shifted8_x2,Shifted-8 X²,error_oracle,True,0.2750991299038842,0.3075304102329981,21.0,23.883243022356627,1.137297286778887,6.245867403224111,0.2974222572963862,0.2974222572963862,0.6691270968614719
tiny11,test_long_structured,11,0.65,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.2750991299038842,0.3075304102329981,21.0,26.002132025609253,1.23819676312425,5.708777964115143,0.2718465697197687,0.28605510299980996,0.7000705999729437
tiny11,test_long_structured,11,0.65,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.2750991299038842,0.3075304102329981,21.0,22.83824299604237,1.0875353807639225,6.446963684633374,0.30699827069682734,0.30699827069682734,0.6358119419642857
tiny11,test_long_structured,12,0.7,paper,Paper |x|,importance_bound,True,0.23323304596401395,0.2745164381783633,21.0,34.59954447308517,1.6475973558611985,4.101606339216232,0.19531458758172535,0.22475904032831923,0.7700723755411254
tiny11,test_long_structured,12,0.7,paper,Paper |x|,error_oracle,True,0.23323304596401395,0.2745164381783633,21.0,28.128411986486793,1.3394481898327044,5.715893789194524,0.2721854185330726,0.2721854185330726,0.6416565205627704
tiny11,test_long_structured,12,0.7,cell1_x2,Cell-1 X²,importance_bound,True,0.23323304596401395,0.2745164381783633,21.0,30.59970597993899,1.4571288561875708,3.759279638528824,0.17901331612042018,0.21607122111267277,0.8000815915854977
tiny11,test_long_structured,12,0.7,cell1_x2,Cell-1 X²,error_oracle,True,0.23323304596401395,0.2745164381783633,21.0,24.32664199564386,1.1584115236020887,5.671821744181216,0.270086749722915,0.270086749722915,0.6952829071969697
tiny11,test_long_structured,12,0.7,shifted8_x2,Shifted-8 X²,importance_bound,True,0.23323304596401395,0.2745164381783633,21.0,30.72457898755503,1.463075189883573,4.217178046703339,0.2008180022239685,0.2359989187125826,0.7786585159632035
tiny11,test_long_structured,12,0.7,shifted8_x2,Shifted-8 X²,error_oracle,True,0.23323304596401395,0.2745164381783633,21.0,26.974533493925453,1.284501594948831,5.5135512594133615,0.2625500599720648,0.2625500599720648,0.7095889136904762
tiny11,test_long_structured,12,0.7,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.23323304596401395,0.2745164381783633,21.0,29.579480017519355,1.4085466675009217,4.668973952531815,0.22233209297770545,0.24895307143396211,0.7500549580627707
tiny11,test_long_structured,12,0.7,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.23323304596401395,0.2745164381783633,21.0,26.0585589943794,1.2408837616371142,5.667410643771291,0.2698766973224424,0.2698766973224424,0.6834309895833334
tiny11,test_long_structured,13,0.75,paper,Paper |x|,importance_bound,True,0.1902812889644078,0.24166687682182303,21.0,37.381793983342895,1.7800854277782332,3.362059563398361,0.160098074447541,0.20277871494735808,0.8081604268127704
tiny11,test_long_structured,13,0.75,paper,Paper |x|,error_oracle,True,0.1902812889644078,0.24166687682182303,21.0,33.43762298318088,1.5922677611038514,4.659546292386949,0.2218831567803309,0.2218831567803309,0.7154334922889609
tiny11,test_long_structured,13,0.75,cell1_x2,Cell-1 X²,importance_bound,True,0.1902812889644078,0.24166687682182303,21.0,30.59970597993899,1.4571288561875708,3.759279638528824,0.17901331612042018,0.21607122111267277,0.8000815915854977
tiny11,test_long_structured,13,0.75,cell1_x2,Cell-1 X²,error_oracle,True,0.1902812889644078,0.24166687682182303,21.0,27.104849499242547,1.2907071190115498,5.060471297241747,0.24097482367817843,0.24097482367817843,0.7286255411255411
tiny11,test_long_structured,13,0.75,shifted8_x2,Shifted-8 X²,importance_bound,True,0.1902812889644078,0.24166687682182303,21.0,31.839368990638857,1.5161604281256598,3.916729897260666,0.18651094748860314,0.22540591596182258,0.792958181141775
tiny11,test_long_structured,13,0.75,shifted8_x2,Shifted-8 X²,error_oracle,True,0.1902812889644078,0.24166687682182303,21.0,35.096973983145965,1.671284475387903,3.8760870564728975,0.18457557411775702,0.18457557411775702,0.8072557325487013
