trial,target_cv,spatial_mode,q,coverage_target,quant_achieved,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,solve_ms,exact_requested_aff_ms,exact_at_achieved_aff_ms,requested_gap_pct,achieved_gap_pct
0,1.07,hot-cold,64,0.99,0.990823166511378,0.0008231665113780373,255,1,0.04665313139577791,0.08023,0.04581425502915185,0.045954067756922866,1.8310378856805087,1.5212225445477179
0,1.07,hot-cold,512,0.1,0.10552753906088932,0.005527539060889319,10,1,0.012399013091880472,0.19284,0.012399013091880472,0.012399013091880472,0.0,0.0
0,1.07,hot-cold,512,0.3,0.30340002928504683,0.003400029285046846,39,1,0.01645358219723976,0.164197,0.01645358219723976,0.01645358219723976,0.0,0.0
0,1.07,hot-cold,512,0.5,0.5054544596160645,0.0054544596160645,71,1,0.02092758948591208,0.160701,0.02092758948591208,0.02092758948591208,0.0,0.0
0,1.07,hot-cold,512,0.7,0.7002249819052386,0.00022498190523867478,108,1,0.02610066041343945,0.142526,0.02610066041343945,0.02610066041343945,0.0,0.0
0,1.07,hot-cold,512,0.9,0.9039517190090505,0.003951719009050447,183,1,0.0365866149962652,0.125685,0.0365866149962652,0.0365866149962652,0.0,0.0
0,1.07,hot-cold,512,0.95,0.9513044625390743,0.001304462539074347,214,1,0.04092080955716651,0.122069,0.04092080955716651,0.04092080955716651,0.0,0.0
0,1.07,hot-cold,512,0.99,0.9918506416268462,0.0018506416268462278,250,1,0.045954067756922866,0.129392,0.04581425502915185,0.045954067756922866,0.30517298094676626,0.0
0,1.07,hot-cold,1024,0.1,0.10552753906088932,0.005527539060889319,10,1,0.012399013091880472,0.193712,0.012399013091880472,0.012399013091880472,0.0,0.0
0,1.07,hot-cold,1024,0.3,0.30340002928504683,0.003400029285046846,39,1,0.01645358219723976,0.173103,0.01645358219723976,0.01645358219723976,0.0,0.0
0,1.07,hot-cold,1024,0.5,0.5054544596160645,0.0054544596160645,71,1,0.02092758948591208,0.163165,0.02092758948591208,0.02092758948591208,0.0,0.0
0,1.07,hot-cold,1024,0.7,0.7002249819052386,0.00022498190523867478,108,1,0.02610066041343945,0.153938,0.02610066041343945,0.02610066041343945,0.0,0.0
0,1.07,hot-cold,1024,0.9,0.9039517190090505,0.003951719009050447,183,1,0.0365866149962652,0.13391,0.0365866149962652,0.0365866149962652,0.0,0.0
0,1.07,hot-cold,1024,0.95,0.9513044625390743,0.001304462539074347,214,1,0.04092080955716651,0.127218,0.04092080955716651,0.04092080955716651,0.0,0.0
