method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
paper,Paper |x|,abs,2,0.2,10.36303965250651,0.0,9.47434139251709,0.1987621753246753,0,0.8449033337479726
paper,Paper |x|,abs,3,0.25,9.373730818430582,0.0111731837193171,8.460206667582193,0.25,0,0.9047072307389568
paper,Paper |x|,abs,4,0.3,9.561751365661621,0.0,8.592493057250977,0.2990056818181818,0,1.0027250478599279
paper,Paper |x|,abs,5,0.35,9.59245491027832,0.0,8.729165395100912,0.3481001420454544,0,1.1121705711471854
paper,Paper |x|,abs,6,0.4,9.193822701772055,0.018621973693370802,8.317448298136393,0.3993379667207792,0,1.1891103252122828
paper,Paper |x|,abs,7,0.45,9.4391082127889,0.019592414299647,8.881552378336588,0.4487621753246754,0,1.2643667542253574
paper,Paper |x|,abs,8,0.5,8.208457469940186,0.0214546111722787,7.27479616800944,0.5,0,1.3397740322081426
paper,Paper |x|,abs,9,0.55,7.2982401847839355,0.05051538099845251,6.5496015548706055,0.5490056818181818,0,1.4747443338359831
paper,Paper |x|,abs,10,0.6,6.232429186503093,0.04927619795004523,5.44821834564209,0.5981001420454546,0,1.62275397646839
paper,Paper |x|,abs,11,0.65,5.682878176371257,0.0607968096931775,4.928853114446004,0.6493379667207793,0,1.698163874461141
paper,Paper |x|,abs,12,0.7,4.025010824203491,0.16362134863932923,3.305817127227783,0.6987621753246754,0,1.7805919929270044
paper,Paper |x|,abs,13,0.75,3.249419609705607,0.28275446097056073,2.530644734700521,0.75,0,1.8956405801173222
paper,Paper |x|,abs,14,0.8,3.972508351008097,0.26493417068074143,3.264610687891642,0.7990056818181818,0,2.004531786265485
paper,Paper |x|,abs,15,0.85,1.3138494491577148,0.509167492389679,0.8812098900477091,0.8481001420454546,0,2.131589327075486
paper,Paper |x|,abs,16,0.9,0.6967296401659647,0.6381346186002096,0.3971349795659383,0.8993379667207794,0,2.2061018432630743
paper,Paper |x|,abs,17,0.95,0.2504081577062606,0.7833240628242493,0.0595500071843465,0.9487621753246752,0,2.3195162861015106
