track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean
host,3584x18944,3584,18944,37.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6497495,0.891303735,0.94221145,7.422843236738371,6.1568400385419775,1.0,8.832162395316798,1.0,-2.0693941479431257,0.2962962962962963,8.398031043158475,7.81496716122464,1.0,0.2962962962962963,1.0803526689535288,0.37521099999999996,0.6666666666666666,8.0,246.33333333333334,0.0,0.0,0.0
host,3584x18944,3584,18944,37.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8369095,1.232072215,1.2423599,7.288657810519135,6.122399824938229,0.9629629629629629,8.707900749153465,0.9629629629629629,-2.2905611425918977,0.25925925925925924,8.4708493338296,7.871969956666202,1.0,0.25925925925925924,1.0882328200690274,0.5658075,0.6666666666666666,8.0,628.6296296296297,0.0,0.0,0.0
cuda,3584x18944,3584,18944,37.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2965795,0.39760753999999987,0.4032622999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuda,3584x18944,3584,18944,37.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0630729999999999,0.0842267349999999,0.0944112999999999,-11.767357241235333,-8.882362429861812,0.0,-10.684998768795545,0.0,1.6643504451180167,1.0,-16.266938532853974,-13.501589328244613,0.0,0.0,-1.8664797644009292,-0.23844549999999998,0.0,0.0,0.0,0.0,0.0,0.0
cuda,3584x18944,3584,18944,37.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5457005,0.8032459449999999,0.805215,7.232465402320812,6.1568400385419775,0.9629629629629629,8.631250229539212,0.9629629629629629,-2.059464354272998,0.2962962962962963,8.190416573413042,7.624422771219219,0.9629629629629629,0.25925925925925924,1.054011529438846,0.24877499999999997,0.7037037037037037,4.0,307.77777777777777,0.0,0.037037037037037035,0.0
cuda,3584x18944,3584,18944,37.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7212035,0.973122135,1.0659197499999995,7.422843236738371,6.1568400385419775,1.0,8.832162395316798,1.0,-2.0693941479431257,0.2962962962962963,8.398031043158475,7.81496716122464,1.0,0.2962962962962963,1.0803526689535288,0.424624,0.6666666666666666,8.0,246.33333333333334,0.0,0.0,0.0
cuda,3584x18944,3584,18944,37.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.936836,1.333696345,1.3414908,7.288657810519135,6.122399824938229,0.9629629629629629,8.707900749153465,0.9629629629629629,-2.2905611425918977,0.25925925925925924,8.4708493338296,7.871969956666202,1.0,0.25925925925925924,1.0882328200690274,0.6364744999999999,0.6666666666666666,8.0,628.6296296296297,0.0,0.0,0.0
host,4096x4096,4096,4096,8.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3875794999999999,0.5380658799999999,0.5475966499999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
host,4096x4096,4096,4096,8.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03734,0.046318199999999934,0.0511675999999999,-52.44009595686185,-54.96037703897721,0.0,-50.68170189582151,0.0,8.304063941973192,1.0,-165.493449205787,-145.88107435792298,0.0,0.0,-4.989592219448024,-0.3513869999999999,0.0,0.0,0.0,0.0,0.0,0.0
host,4096x4096,4096,4096,8.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5463560000000001,0.8574870649999999,0.86531315,5.118863495850654,3.9908835998307968,0.9629629629629629,7.560205373512862,1.0,-0.9999060687580358,0.3333333333333333,5.660977467492778,5.808832390907337,0.9629629629629629,0.2962962962962963,0.19868036364084285,0.17906,0.5925925925925926,4.0,492.74074074074076,0.0,0.0,0.0
