objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_error,mean_loss,mean_selected_fraction,target_mean_error,target_mean_importance_loss
error_oracle,16,0.9,adaptive8_x2,Adaptive-8 X²,3,0.5687506348879393,0.13901965364459012,0.13901965364459012,0.8730158730158729,0.14129974864541534,0.07366210884518094
error_oracle,16,0.9,cell1_x2,Cell-1 X²,3,0.5405092779307904,0.13844886451723082,0.13844886451723082,0.9158730158730156,0.14129974864541534,0.07366210884518094
error_oracle,16,0.9,paper,Paper |x|,3,0.7797071990880049,0.13950869834257495,0.13950869834257495,0.8301587301587299,0.14129974864541534,0.07366210884518094
error_oracle,16,0.9,shifted8_x2,Shifted-8 X²,3,0.5592438968940661,0.1382496878209095,0.1382496878209095,0.8769841269841269,0.14129974864541534,0.07366210884518094
error_oracle,17,0.95,paper,Paper |x|,3,0.9217868734714693,0.09532379781797762,0.09532379781797762,0.9499999999999996,0.09532379781797763,0.03580450727826075
importance_bound,0,0.1,adaptive8_x2,Adaptive-8 X²,3,0.30419981742136254,0.727777210847726,0.8165894347050834,0.130952380952381,0.7186366213219507,0.8298266003765757
importance_bound,0,0.1,cell1_x2,Cell-1 X²,3,0.28352697609417304,0.7538602635973977,0.8230299565290649,0.13571428571428576,0.7186366213219507,0.8298266003765757
importance_bound,0,0.1,paper,Paper |x|,3,0.5032676511793467,0.6604872478379143,0.7585929871078522,0.16587301587301592,0.7186366213219507,0.8298266003765757
importance_bound,0,0.1,shifted8_x2,Shifted-8 X²,3,0.29674618251536194,0.7400970493280697,0.8147144366114859,0.13730158730158734,0.7186366213219507,0.8298266003765757
importance_bound,1,0.15,adaptive8_x2,Adaptive-8 X²,3,0.30979296816801744,0.6731988024853525,0.754714459890411,0.1904761904761905,0.6536222825211192,0.7701019190606617
importance_bound,1,0.15,cell1_x2,Cell-1 X²,3,0.28810599200629805,0.697694510694534,0.7507199479473963,0.20476190476190478,0.6536222825211192,0.7701019190606617
importance_bound,1,0.15,paper,Paper |x|,3,0.5032812781689763,0.6588818459283737,0.7560502756682653,0.1682539682539683,0.6536222825211192,0.7701019190606617
importance_bound,1,0.15,shifted8_x2,Shifted-8 X²,3,0.30244728562377937,0.6871941620631823,0.7537358312143221,0.19682539682539682,0.6536222825211192,0.7701019190606617
importance_bound,2,0.2,adaptive8_x2,Adaptive-8 X²,3,0.3166590158307155,0.6265513708903675,0.6985957750252315,0.24920634920634924,0.6196096723987943,0.7184029044139953
importance_bound,2,0.2,cell1_x2,Cell-1 X²,3,0.29312146814451046,0.6587185431567449,0.7027780981290909,0.25317460317460316,0.6196096723987943,0.7184029044139953
importance_bound,2,0.2,paper,Paper |x|,3,0.5057323812963205,0.6234289133359515,0.7117741256952286,0.2111111111111111,0.6196096723987943,0.7184029044139953
importance_bound,2,0.2,shifted8_x2,Shifted-8 X²,3,0.3081374761133979,0.6448633754773746,0.7032868812481562,0.25000000000000006,0.6196096723987943,0.7184029044139953
importance_bound,3,0.25,adaptive8_x2,Adaptive-8 X²,3,0.3267409047494918,0.57332265388871,0.6318465569426143,0.31984126984126987,0.5675096947049337,0.6615539065429142
importance_bound,3,0.25,cell1_x2,Cell-1 X²,3,0.29862100778135703,0.6058060136579332,0.6509433684367982,0.30476190476190473,0.5675096947049337,0.6615539065429142
importance_bound,3,0.25,paper,Paper |x|,3,0.5114518892695524,0.5686280758726218,0.6451205961287968,0.2761904761904762,0.5675096947049337,0.6615539065429142
importance_bound,3,0.25,shifted8_x2,Shifted-8 X²,3,0.3144442935496039,0.6099679979776579,0.6574741241241259,0.29603174603174603,0.5675096947049337,0.6615539065429142
importance_bound,4,0.3,adaptive8_x2,Adaptive-8 X²,3,0.3334081111037864,0.5412846705506719,0.5955749204944051,0.35793650793650794,0.5425127713926255,0.6116404079255604
