case_id,repetition,runtime_ms
smol360-001420,0,0.181669
smol360-001420,1,0.156974
smol360-001420,2,0.223679
smol360-001421,0,0.535792
smol360-001421,1,0.449451
smol360-001421,2,0.430284
smol360-001422,0,0.099907
smol360-001422,1,0.078637
smol360-001422,2,0.089908
smol360-001423,0,0.148507
smol360-001423,1,0.136035
smol360-001423,2,0.124784
smol360-001424,0,0.191989
smol360-001424,1,0.132117
smol360-001424,2,0.126507
smol360-001425,0,0.169447
smol360-001425,1,0.145392
smol360-001425,2,0.136345
smol360-001426,0,0.193612
smol360-001426,1,0.164167
smol360-001426,2,0.162774
smol360-001427,0,0.257191
smol360-001427,1,0.175609
smol360-001427,2,0.271789
smol360-001428,0,1.149619
smol360-001428,1,0.567742
smol360-001428,2,0.56154
smol360-001429,0,0.089377
smol360-001429,1,0.078988
smol360-001429,2,0.07498
smol360-001430,0,0.134422
smol360-001430,1,0.129843
smol360-001430,2,0.140633
smol360-001431,0,0.186429
smol360-001431,1,0.252703
smol360-001431,2,0.17684
smol360-001432,0,0.166461
smol360-001432,1,0.151012
smol360-001432,2,0.148027
smol360-001433,0,0.388987
smol360-001433,1,0.345706
smol360-001433,2,0.356597
smol360-001434,0,0.295443
smol360-001434,1,0.233406
smol360-001434,2,0.18738
smol360-001435,0,0.591526
smol360-001435,1,0.475519
smol360-001435,2,0.519381
smol360-001436,0,0.116598
smol360-001436,1,0.103073
smol360-001436,2,0.098394
smol360-001437,0,0.127568
smol360-001437,1,0.118522
smol360-001437,2,0.168676
smol360-001438,0,0.180237
smol360-001438,1,0.143919
smol360-001438,2,0.138609
smol360-001439,0,0.191348
smol360-001439,1,0.144119
smol360-001439,2,0.156252
smol360-001440,0,0.611945
smol360-001440,1,0.686323
smol360-001440,2,0.661718
smol360-001441,0,0.250067
smol360-001441,1,0.179405
smol360-001441,2,0.193783
smol360-001442,0,0.85586
smol360-001442,1,0.717111
smol360-001442,2,0.612726
smol360-001443,0,0.142146
smol360-001443,1,0.102251
smol360-001443,2,0.083756
smol360-001444,0,0.132217
smol360-001444,1,0.120224
smol360-001444,2,0.121006
smol360-001445,0,0.155801
smol360-001445,1,0.141254
smol360-001445,2,0.137778
smol360-001446,0,0.325108
smol360-001446,1,0.196798
smol360-001446,2,0.172353
smol360-001447,0,0.184705
smol360-001447,1,0.168926
smol360-001447,2,0.149861
smol360-001448,0,0.188603
smol360-001448,1,0.166451
smol360-001448,2,0.161592
smol360-001449,0,0.447978
smol360-001449,1,0.35828
smol360-001449,2,0.29915
smol360-001450,0,0.100508
smol360-001450,1,0.156372
smol360-001450,2,0.099135
smol360-001451,0,0.138278
smol360-001451,1,0.139471
smol360-001451,2,0.12835
smol360-001452,0,0.261559
smol360-001452,1,0.222887
smol360-001452,2,0.226333
smol360-001453,0,0.24075
smol360-001453,1,0.199653
smol360-001453,2,0.191298
smol360-001454,0,0.480679
smol360-001454,1,0.423031
smol360-001454,2,0.398105
smol360-001455,0,0.687486
smol360-001455,1,0.603258
smol360-001455,2,0.559417
smol360-001456,0,0.396642
smol360-001456,1,0.477924
smol360-001456,2,0.375191
smol360-001457,0,0.12289
smol360-001457,1,0.092774
smol360-001457,2,0.126116
smol360-001458,0,0.193662
smol360-001458,1,0.181951
smol360-001458,2,0.167944
smol360-001459,0,0.267982
smol360-001459,1,0.167183
smol360-001459,2,0.154689
smol360-001460,0,0.273832
smol360-001460,1,0.281426
smol360-001460,2,0.230822
smol360-001461,0,0.587018
smol360-001461,1,0.50791
smol360-001461,2,0.447537
smol360-001462,0,0.592218
smol360-001462,1,0.482803
smol360-001462,2,0.406581
smol360-001463,0,0.42755
smol360-001463,1,0.343683
smol360-001463,2,0.333473
smol360-001464,0,0.099216
smol360-001464,1,0.088846
smol360-001464,2,0.083686
smol360-001465,0,0.183003
smol360-001465,1,0.14988
smol360-001465,2,0.179005
smol360-001466,0,0.159599
smol360-001466,1,0.130114
smol360-001466,2,0.125064
smol360-001467,0,0.161301
smol360-001467,1,0.142958
smol360-001467,2,0.156824
smol360-001468,0,0.42239
smol360-001468,1,0.391893
smol360-001468,2,0.358049
smol360-001469,0,0.182421
smol360-001469,1,0.157915
smol360-001469,2,0.151713
smol360-001470,0,0.262481
smol360-001470,1,0.23547
smol360-001470,2,0.286535
smol360-001471,0,0.092172
smol360-001471,1,0.10196
smol360-001471,2,0.082193
smol360-001472,0,0.143088
smol360-001472,1,0.121748
smol360-001472,2,0.110547
smol360-001473,0,0.204423
smol360-001473,1,0.196708
smol360-001473,2,0.17139
smol360-001474,0,0.221915
smol360-001474,1,0.157585
smol360-001474,2,0.148969
smol360-001475,0,0.186699
smol360-001475,1,0.167333
smol360-001475,2,0.16037
smol360-001476,0,0.364582
smol360-001476,1,0.403614
smol360-001476,2,0.330849
smol360-001477,0,0.258794
smol360-001477,1,0.262291
smol360-001477,2,0.239308
smol360-001478,0,0.1122
smol360-001478,1,0.100508
smol360-001478,2,0.095027
smol360-001479,0,0.173103
smol360-001479,1,0.167464
smol360-001479,2,0.152656
smol360-001480,0,0.132808
smol360-001480,1,0.120125
smol360-001480,2,0.117399
smol360-001481,0,0.216365
smol360-001481,1,0.145091
smol360-001481,2,0.154328
smol360-001482,0,0.256851
smol360-001482,1,0.216074
smol360-001482,2,0.203952
smol360-001483,0,0.155921
smol360-001483,1,0.140172
smol360-001483,2,0.14966
smol360-001484,0,0.246481
smol360-001484,1,0.247743
smol360-001484,2,0.241872
smol360-001485,0,0.10151
smol360-001485,1,0.088576
smol360-001485,2,0.087654
smol360-001486,0,0.130824
smol360-001486,1,0.121087
smol360-001486,2,0.118802
smol360-001487,0,0.127198
smol360-001487,1,0.120706
smol360-001487,2,0.122649
smol360-001488,0,0.143599
smol360-001488,1,0.125685
smol360-001488,2,0.124102
smol360-001489,0,0.152165
smol360-001489,1,0.146244
smol360-001489,2,0.144931
smol360-001490,0,0.346478
smol360-001490,1,0.273111
smol360-001490,2,0.244678
smol360-001491,0,0.236783
smol360-001491,1,0.366315
smol360-001491,2,0.297897
smol360-001492,0,0.081573
smol360-001492,1,0.073628
smol360-001492,2,0.070712
smol360-001493,0,0.135514
smol360-001493,1,0.125234
smol360-001493,2,0.11254
smol360-001494,0,0.134832
smol360-001494,1,0.125214
smol360-001494,2,0.121507
smol360-001495,0,0.134301
smol360-001495,1,0.123401
smol360-001495,2,0.119624
smol360-001496,0,0.183763
smol360-001496,1,0.173945
smol360-001496,2,0.222897
smol360-001497,0,0.269123
smol360-001497,1,0.243375
smol360-001497,2,0.30473
smol360-001498,0,0.215012
smol360-001498,1,0.230722
smol360-001498,2,0.220201
smol360-001499,0,0.116809
smol360-001499,1,0.145662
smol360-001499,2,0.12286
smol360-001500,0,0.126787
smol360-001500,1,0.121327
smol360-001500,2,0.117129
smol360-001501,0,0.136165
smol360-001501,1,0.119453
smol360-001501,2,0.114304
smol360-001502,0,0.143148
smol360-001502,1,0.12819
smol360-001502,2,0.128801
smol360-001503,0,0.229439
smol360-001503,1,0.229749
smol360-001503,2,0.204362
smol360-001504,0,0.200846
smol360-001504,1,0.145462
smol360-001504,2,0.150231
smol360-001505,0,0.213058
smol360-001505,1,0.201146
smol360-001505,2,0.203671
smol360-001506,0,0.109885
smol360-001506,1,0.098635
smol360-001506,2,0.094026
smol360-001507,0,0.220763
smol360-001507,1,0.193722
smol360-001507,2,0.161953
smol360-001508,0,0.136576
smol360-001508,1,0.120816
smol360-001508,2,0.120024
smol360-001509,0,0.131937
smol360-001509,1,0.145432
smol360-001509,2,0.125104
smol360-001510,0,0.191338
smol360-001510,1,0.160991
smol360-001510,2,0.130344
smol360-001511,0,0.311372
smol360-001511,1,0.265176
smol360-001511,2,0.24049
smol360-001512,0,0.487492
smol360-001512,1,0.344654
smol360-001512,2,0.253774
smol360-001513,0,0.084829
smol360-001513,1,0.083146
smol360-001513,2,0.073528
smol360-001514,0,0.150832
smol360-001514,1,0.121197
smol360-001514,2,0.114304
smol360-001515,0,0.267431
smol360-001515,1,0.231924
smol360-001515,2,0.229048
smol360-001516,0,0.268483
smol360-001516,1,0.158506
smol360-001516,2,0.130454
smol360-001517,0,0.332662
smol360-001517,1,0.211586
smol360-001517,2,0.231162
smol360-001518,0,0.428592
smol360-001518,1,0.394628
smol360-001518,2,1.136525
smol360-001519,0,0.24576
smol360-001519,1,0.216525
smol360-001519,2,0.204653
smol360-001520,0,0.202889
smol360-001520,1,0.14955
smol360-001520,2,0.10152
smol360-001521,0,0.183513
smol360-001521,1,0.169016
smol360-001521,2,0.1391
smol360-001522,0,0.245109
smol360-001522,1,0.21398
smol360-001522,2,0.19765
smol360-001523,0,0.299289
smol360-001523,1,0.241021
smol360-001523,2,0.209632
smol360-001524,0,0.569035
smol360-001524,1,0.375232
smol360-001524,2,0.301244
smol360-001525,0,0.141665
smol360-001525,1,0.12825
smol360-001525,2,0.122059
smol360-001526,0,0.215062
smol360-001526,1,0.203511
smol360-001526,2,0.211435
smol360-001527,0,0.115667
smol360-001527,1,0.153126
smol360-001527,2,0.091731
smol360-001528,0,0.141435
smol360-001528,1,0.127809
smol360-001528,2,0.116277
smol360-001529,0,0.134842
smol360-001529,1,0.126547
smol360-001529,2,0.119904
smol360-001530,0,0.147375
smol360-001530,1,0.121548
smol360-001530,2,0.113723
smol360-001531,0,0.143859
smol360-001531,1,0.126426
smol360-001531,2,0.17655
smol360-001532,0,0.287517
smol360-001532,1,0.250809
smol360-001532,2,0.237624
smol360-001533,0,0.280895
smol360-001533,1,0.286345
smol360-001533,2,0.238766
smol360-001534,0,0.091401
smol360-001534,1,0.080811
smol360-001534,2,0.077185
smol360-001535,0,0.233427
smol360-001535,1,0.16086
smol360-001535,2,0.157485
smol360-001536,0,0.126196
smol360-001536,1,0.116257
smol360-001536,2,0.1179
smol360-001537,0,0.143548
smol360-001537,1,0.120355
smol360-001537,2,0.119984
smol360-001538,0,0.194333
smol360-001538,1,0.172583
smol360-001538,2,0.216565
smol360-001539,0,0.277328
smol360-001539,1,0.241652
smol360-001539,2,0.235992
smol360-001540,0,0.314448
smol360-001540,1,0.28881
smol360-001540,2,0.299109
smol360-001541,0,0.094356
smol360-001541,1,0.089137
smol360-001541,2,0.088205
smol360-001542,0,0.12803
smol360-001542,1,0.159127
smol360-001542,2,0.118442
smol360-001543,0,0.135323
smol360-001543,1,0.124503
smol360-001543,2,0.117139
smol360-001544,0,0.137638
smol360-001544,1,0.129502
smol360-001544,2,0.125905
smol360-001545,0,0.258874
smol360-001545,1,0.224299
smol360-001545,2,0.200194
smol360-001546,0,0.147916
smol360-001546,1,0.133409
smol360-001546,2,0.172142
smol360-001547,0,0.289802
smol360-001547,1,0.267721
smol360-001547,2,0.250779
smol360-001548,0,0.098304
smol360-001548,1,0.086091
smol360-001548,2,0.094877
smol360-001549,0,0.126476
smol360-001549,1,0.114414
smol360-001549,2,0.108102
smol360-001550,0,0.134471
smol360-001550,1,0.127278
smol360-001550,2,0.116187
smol360-001551,0,0.158106
smol360-001551,1,0.143418
smol360-001551,2,0.120024
smol360-001552,0,0.166011
smol360-001552,1,0.130935
smol360-001552,2,0.120575
smol360-001553,0,0.33152
smol360-001553,1,0.296975
smol360-001553,2,0.266058
smol360-001554,0,0.519131
smol360-001554,1,0.414215
smol360-001554,2,0.548185
smol360-001555,0,0.087584
smol360-001555,1,0.168004
smol360-001555,2,0.087724
smol360-001556,0,0.141915
smol360-001556,1,0.127388
smol360-001556,2,0.121618
smol360-001557,0,0.138108
smol360-001557,1,0.127648
smol360-001557,2,0.122208
smol360-001558,0,0.157785
smol360-001558,1,0.148067
smol360-001558,2,0.141735
smol360-001559,0,0.426788
smol360-001559,1,0.359172
smol360-001559,2,0.375783
smol360-001560,0,0.228137
smol360-001560,1,0.195566
smol360-001560,2,0.156332
smol360-001561,0,1.13346
smol360-001561,1,1.192139
smol360-001561,2,0.959905
smol360-001562,0,0.104776
smol360-001562,1,0.087424
smol360-001562,2,0.082585
smol360-001563,0,0.164998
smol360-001563,1,0.130464
smol360-001563,2,0.136846
smol360-001564,0,0.276307
smol360-001564,1,0.212888
smol360-001564,2,0.20312
smol360-001565,0,0.173304
smol360-001565,1,0.18723
smol360-001565,2,0.156132
smol360-001566,0,0.588952
smol360-001566,1,0.500717
smol360-001566,2,0.488423
smol360-001567,0,0.200985
smol360-001567,1,0.167464
smol360-001567,2,0.156894
smol360-001568,0,0.564025
smol360-001568,1,0.445443
smol360-001568,2,0.45432
smol360-001569,0,0.09078
smol360-001569,1,0.088235
smol360-001569,2,0.077485
smol360-001570,0,0.132458
smol360-001570,1,0.120666
smol360-001570,2,0.118111
smol360-001571,0,0.14441
smol360-001571,1,0.13394
smol360-001571,2,0.129212
smol360-001572,0,0.162524
smol360-001572,1,0.152375
smol360-001572,2,0.140583
smol360-001573,0,0.248856
smol360-001573,1,0.230992
smol360-001573,2,0.228538
smol360-001574,0,0.179726
smol360-001574,1,0.165109
smol360-001574,2,0.166201
smol360-001575,0,0.494054
smol360-001575,1,0.405358
smol360-001575,2,0.402102
smol360-001576,0,0.093936
smol360-001576,1,0.082775
smol360-001576,2,0.082364
smol360-001577,0,0.141514
smol360-001577,1,0.126657
smol360-001577,2,0.126237
smol360-001578,0,0.157765
smol360-001578,1,0.140382
smol360-001578,2,0.13374
smol360-001579,0,0.165469
smol360-001579,1,0.149299
smol360-001579,2,0.146855
smol360-001580,0,0.445183
smol360-001580,1,0.359122
smol360-001580,2,0.348321
smol360-001581,0,0.201888
smol360-001581,1,0.162905
smol360-001581,2,0.162815
smol360-001582,0,0.710579
smol360-001582,1,0.708766
smol360-001582,2,0.690442
smol360-001583,0,0.089778
smol360-001583,1,0.080931
smol360-001583,2,0.075541
smol360-001584,0,0.165109
smol360-001584,1,0.148748
smol360-001584,2,0.122078
smol360-001585,0,0.146123
smol360-001585,1,0.136045
smol360-001585,2,0.136435
smol360-001586,0,0.159238
smol360-001586,1,0.144981
smol360-001586,2,0.138289
smol360-001587,0,0.900905
smol360-001587,1,0.906666
smol360-001587,2,0.802902
smol360-001588,0,0.195034
smol360-001588,1,0.169637
smol360-001588,2,0.157785
smol360-001589,0,0.623597
smol360-001589,1,0.526725
smol360-001589,2,0.490899
smol360-001590,0,0.098475
smol360-001590,1,0.082044
smol360-001590,2,0.076733
smol360-001591,0,0.161602
smol360-001591,1,0.126797
smol360-001591,2,0.120275
smol360-001592,0,0.141275
smol360-001592,1,0.131737
smol360-001592,2,0.125334
smol360-001593,0,0.16054
smol360-001593,1,0.148849
smol360-001593,2,0.140643
smol360-001594,0,0.246581
smol360-001594,1,0.175318
smol360-001594,2,0.169026
smol360-001595,0,0.244408
smol360-001595,1,0.22447
smol360-001595,2,0.182652
smol360-001596,0,0.380101
smol360-001596,1,0.340627
smol360-001596,2,0.303037
smol360-001597,0,0.095027
smol360-001597,1,0.083516
smol360-001597,2,0.097422
smol360-001598,0,0.16024
smol360-001598,1,0.134281
smol360-001598,2,0.137407
smol360-001599,0,0.177602
smol360-001599,1,0.167533
smol360-001599,2,0.159388
smol360-001600,0,0.226854
smol360-001600,1,0.207628
smol360-001600,2,0.19234
smol360-001601,0,0.468606
smol360-001601,1,0.405909
smol360-001601,2,0.441445
smol360-001602,0,0.59382
smol360-001602,1,0.575145
smol360-001602,2,0.567351
smol360-001603,0,0.366035
smol360-001603,1,0.316101
smol360-001603,2,0.305291
smol360-001604,0,0.147646
smol360-001604,1,0.13382
smol360-001604,2,0.217096
smol360-001605,0,0.158336
smol360-001605,1,0.138179
smol360-001605,2,0.204703
smol360-001606,0,0.175307
smol360-001606,1,0.15498
smol360-001606,2,0.169247
smol360-001607,0,0.354082
smol360-001607,1,0.333083
smol360-001607,2,0.335908
smol360-001608,0,0.43856
smol360-001608,1,0.423823
smol360-001608,2,0.383217
smol360-001609,0,0.445663
smol360-001609,1,0.394638
smol360-001609,2,0.374971
smol360-001610,0,0.431107
smol360-001610,1,0.365303
smol360-001610,2,0.353641
smol360-001611,0,0.098414
smol360-001611,1,0.087223
smol360-001611,2,0.083306
smol360-001612,0,0.141935
smol360-001612,1,0.124333
smol360-001612,2,0.121858
smol360-001613,0,0.1549
smol360-001613,1,0.12817
smol360-001613,2,0.123912
smol360-001614,0,0.151884
smol360-001614,1,0.135203
smol360-001614,2,0.135834
smol360-001615,0,0.524261
smol360-001615,1,0.429954
smol360-001615,2,0.378998
smol360-001616,0,0.167813
smol360-001616,1,0.164508
smol360-001616,2,0.146885
smol360-001617,0,0.266077
smol360-001617,1,0.250048
smol360-001617,2,0.254737
smol360-001618,0,0.087213
smol360-001618,1,0.078517
smol360-001618,2,0.08591
smol360-001619,0,0.13856
smol360-001619,1,0.119794
smol360-001619,2,0.11765
smol360-001620,0,0.166121
smol360-001620,1,0.13373
smol360-001620,2,0.126236
smol360-001621,0,0.129853
smol360-001621,1,0.118441
smol360-001621,2,0.113321
smol360-001622,0,0.187822
smol360-001622,1,0.259626
smol360-001622,2,0.187741
smol360-001623,0,0.336569
smol360-001623,1,0.290824
smol360-001623,2,0.273
smol360-001624,0,0.360855
smol360-001624,1,0.264975
smol360-001624,2,0.280525
smol360-001625,0,0.116899
smol360-001625,1,0.086542
smol360-001625,2,0.080361
smol360-001626,0,0.122208
smol360-001626,1,0.167944
smol360-001626,2,0.113111
smol360-001627,0,0.129582
smol360-001627,1,0.114283
smol360-001627,2,0.116839
smol360-001628,0,0.160911
smol360-001628,1,0.161201
smol360-001628,2,0.124613
smol360-001629,0,0.233326
smol360-001629,1,0.20352
smol360-001629,2,0.196378
smol360-001630,0,0.152986
smol360-001630,1,0.12801
smol360-001630,2,0.121477
smol360-001631,0,0.277308
smol360-001631,1,0.252091
smol360-001631,2,0.243135
smol360-001632,0,0.120486
smol360-001632,1,0.102582
smol360-001632,2,0.09637
smol360-001633,0,0.148908
smol360-001633,1,0.120896
smol360-001633,2,0.114163
smol360-001634,0,0.13344
smol360-001634,1,0.120716
smol360-001634,2,0.118171
smol360-001635,0,0.141856
smol360-001635,1,0.127999
smol360-001635,2,0.115456
smol360-001636,0,0.143378
smol360-001636,1,0.129513
smol360-001636,2,0.124884
smol360-001637,0,0.292406
smol360-001637,1,0.257281
smol360-001637,2,0.239568
smol360-001638,0,0.27243
smol360-001638,1,0.205875
smol360-001638,2,0.193041
smol360-001639,0,0.091781
smol360-001639,1,0.085389
smol360-001639,2,0.081763
smol360-001640,0,0.121928
smol360-001640,1,0.123271
smol360-001640,2,0.118942
smol360-001641,0,0.127018
smol360-001641,1,0.118492
smol360-001641,2,0.110386
smol360-001642,0,0.132177
smol360-001642,1,0.134772
smol360-001642,2,0.12279
smol360-001643,0,0.318296
smol360-001643,1,0.190837
smol360-001643,2,0.206527
smol360-001644,0,0.279994
smol360-001644,1,0.249417
smol360-001644,2,0.229589
smol360-001645,0,0.218258
smol360-001645,1,0.210444
smol360-001645,2,0.309319
smol360-001646,0,0.089267
smol360-001646,1,0.081523
smol360-001646,2,0.079058
smol360-001647,0,0.163516
smol360-001647,1,0.139952
smol360-001647,2,0.147626
smol360-001648,0,0.131406
smol360-001648,1,0.118722
smol360-001648,2,0.126066
smol360-001649,0,0.131475
smol360-001649,1,0.141584
smol360-001649,2,0.123391
smol360-001650,0,0.239938
smol360-001650,1,0.214491
smol360-001650,2,0.229349
smol360-001651,0,0.17108
smol360-001651,1,0.158296
smol360-001651,2,0.133249
smol360-001652,0,0.229479
smol360-001652,1,0.283359
smol360-001652,2,0.225472
smol360-001653,0,0.092503
smol360-001653,1,0.097483
smol360-001653,2,0.077805
smol360-001654,0,0.129442
smol360-001654,1,0.118963
smol360-001654,2,0.118792
smol360-001655,0,0.128981
smol360-001655,1,0.124813
smol360-001655,2,0.129893
smol360-001656,0,0.138219
smol360-001656,1,0.126416
smol360-001656,2,0.123932
smol360-001657,0,0.172312
smol360-001657,1,0.194083
smol360-001657,2,0.177151
smol360-001658,0,0.302385
smol360-001658,1,0.260077
smol360-001658,2,0.248245
smol360-001659,0,0.247272
smol360-001659,1,0.337231
smol360-001659,2,0.232705
smol360-001660,0,0.090439
smol360-001660,1,0.12291
smol360-001660,2,0.123601
smol360-001661,0,0.135553
smol360-001661,1,0.12306
smol360-001661,2,0.118571
smol360-001662,0,0.125885
smol360-001662,1,0.116087
smol360-001662,2,0.127168
smol360-001663,0,0.128891
smol360-001663,1,0.120005
smol360-001663,2,0.121998
smol360-001664,0,0.189825
smol360-001664,1,0.17094
smol360-001664,2,0.159378
smol360-001665,0,0.328664
smol360-001665,1,0.35292
smol360-001665,2,0.342411
smol360-001666,0,0.226674
