trial,target_cv,spatial_mode,budget_fraction,method,policy,method_ms,matched_cover_ms,matched_ratio
0,2.48,random,0.625,paper,tail_linear,1.0885458257470657,1.0152623640621397,1.0721817968231517
0,2.48,random,0.625,paper,block_split,1.0885458257470657,1.1460739673617624,0.9498041633847375
0,2.48,random,0.625,dpr,affine_fit,0.7878072549984546,0.7878072549984546,1.0
0,2.48,random,0.625,dpr,released,1.0102472264119322,1.0102472264119322,1.0
0,2.48,random,0.625,dpr,tail_linear,0.910803223270573,0.910803223270573,1.0
0,2.48,random,0.625,dpr,block_split,1.0166259933645385,1.0166259933645385,1.0
0,2.48,random,0.625,top,affine_fit,13.449826827108554,1.1433348015337834,11.76368182711277
0,2.48,random,0.625,top,released,13.938964685764109,1.5230141574493046,9.152222661612445
0,2.48,random,0.625,top,tail_linear,13.938964685764109,1.349328268009213,10.330299169029887
0,2.48,random,0.625,top,block_split,13.938964685764109,1.5269917910227995,9.128382200684658
0,2.48,random,0.75,paper,affine_fit,1.310598115028602,0.998968793612419,1.3119510072875102
0,2.48,random,0.75,paper,released,1.3002658544319683,1.3119921216691806,0.9910622426434287
0,2.48,random,0.75,paper,tail_linear,1.2924606565109895,1.169902829738829,1.1047589796833985
0,2.48,random,0.75,paper,block_split,1.3181119808758737,1.3178896199469763,1.0001687250021032
0,2.48,random,0.75,dpr,affine_fit,0.9365679973468092,0.9365679973468092,1.0
0,2.48,random,0.75,dpr,released,1.2122966716943187,1.2122966716943187,1.0
0,2.48,random,0.75,dpr,tail_linear,1.0882460594035626,1.0882460594035626,1.0
0,2.48,random,0.75,dpr,block_split,1.2183107912304598,1.2183107912304598,1.0
0,2.48,random,0.75,top,affine_fit,10.99137763149853,1.1749068913258858,9.355105253570118
0,2.48,random,0.75,top,released,11.87887560405799,1.5808375184347245,7.514292560452341
0,2.48,random,0.75,top,tail_linear,11.87887560405799,1.3942123453300768,8.52013371122868
0,2.48,random,0.75,top,block_split,11.87887560405799,1.582927245447789,7.504372445555838
0,2.48,random,0.875,paper,affine_fit,1.480871284458099,1.107847955364093,1.336709859225594
0,2.48,random,0.875,paper,released,1.5034067563796147,1.4598737057985587,1.0298197374253297
0,2.48,random,0.875,paper,tail_linear,1.4851252483602555,1.29977464236906,1.142602109588292
0,2.48,random,0.875,paper,block_split,1.5431020619903328,1.4655492320199013,1.0529172465011933
0,2.48,random,0.875,dpr,affine_fit,1.0743278538809933,1.0743278538809933,1.0
0,2.48,random,0.875,dpr,released,1.414346116976705,1.414346116976705,1.0
0,2.48,random,0.875,dpr,tail_linear,1.2597916348851461,1.2597916348851461,1.0
0,2.48,random,0.875,dpr,block_split,1.4194928782756953,1.4194928782756953,1.0
