method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
wcell1,WCell-1 X²·W²,weighted,2,0.2,63,0.37149606363036136,0.3363803812434351,0.0351156823869262,0.09265600793650793,0.12777169032343416,0.1957914206349206,0.073946373015873,0.08334288095238095,0.01575466671160284,0.03217828596040365,0.6417778617451115,0.27616811555529397,0.19981454752953812,3.3015873015873014,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,3,0.25,63,0.3924690395011258,0.3573533571141996,0.0351156823869262,0.09256843650793649,0.1276841188948627,0.21892079365079364,0.07973608730158728,0.09934743650793648,0.015747047665100204,0.030117079290369147,0.6112884931443703,0.24702730822184726,0.25,3.746031746031746,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,4,0.3,63,0.41970111944376476,0.3845854370568385,0.0351156823869262,0.0917040238095238,0.12681970619645003,0.2391214126984127,0.0848719603174603,0.11561520634920634,0.014853079345018103,0.03890692120388382,0.5840132616696849,0.22349434050302655,0.30018545247046186,4.111111111111111,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,5,0.35,63,0.4375041903656759,0.40238850797874964,0.0351156823869262,0.09183860317460316,0.12695428556152938,0.2596947936507937,0.08872060317460316,0.13185038888888886,0.01543466664022865,0.03542044451312409,0.5483117093819947,0.19668932471956524,0.35037090494092366,4.587301587301587,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,6,0.4,63,0.48224981741384004,0.4471341350269138,0.0351156823869262,0.09416210317460316,0.12927778556152936,0.29989723809523805,0.10411934126984125,0.1525551587301587,0.015382857121054099,0.037691936636018324,0.525530027166482,0.1793691345623561,0.39962909505907623,4.650793650793651,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,7,0.45,63,0.5022436191202988,0.4671279367333726,0.0351156823869262,0.09463369047619047,0.1297493728631167,0.306141992063492,0.09968027777777777,0.16699673809523807,0.01583390475975138,0.05051834943393861,0.4982799273132095,0.15956812529336836,0.4498145475295381,4.825396825396825,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,8,0.5,63,0.5377359044375222,0.5026202220505959,0.0351156823869262,0.09506621428571428,0.1301818966726405,0.3526364206349206,0.1212023492063492,0.18561414285714284,0.015660190437402938,0.03925739669255789,0.4627786020023955,0.13781156710215975,0.5,5.015873015873016,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,9,0.55,63,0.565355222125884,0.5302395397389578,0.0351156823869262,0.0956938095238095,0.13080949191073574,0.36352909523809523,0.11684911111111108,0.2071157142857143,0.015653587286434432,0.055363047690618554,0.4295482827527892,0.11715405044101529,0.5501854524704618,5.095238095238095,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,10,0.6,63,0.5910931191000739,0.5559774367131477,0.0351156823869262,0.09467990476190474,0.12979558714883097,0.39878223015873016,0.12671773015873014,0.22876179365079363,0.015462603139144044,0.04705269865336867,0.39835545425081537,0.10076642320269626,0.6003709049409237,4.888888888888889,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,11,0.65,63,0.6255460396874367,0.5904303573005105,0.0351156823869262,0.09689050793650793,0.13200619032343414,0.42694023015873017,0.138346119047619,0.24427626984126985,0.01572977778102666,0.05086984142424563,0.3671716441001211,0.08600360344326681,0.6496290950590763,4.4603174603174605,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,12,0.7,63,0.672752515716669,0.6376368333297429,0.0351156823869262,0.0942740238095238,0.12938970619645002,0.4623926507936508,0.14865352380952376,0.2664315476190476,0.016296126968449023,0.06467403175811914,0.3318544392444429,0.07007620921210633,0.6998145475295382,4.2063492063492065,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,13,0.75,63,0.6723176665535976,0.6372019841666714,0.0351156823869262,0.09654334126984125,0.1316590236567675,0.4744511507936508,0.14928715873015871,0.2809439682539682,0.016665904708797915,0.049541587394381276,0.29981027869507665,0.058167626933445966,0.75,4.126984126984127,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,14,0.8,63,0.7138857303512021,0.6787700479642759,0.0351156823869262,0.09422568253968253,0.12934136492660875,0.499585380952381,0.15276723015873014,0.30051986507936507,0.016549587220190013,0.06840939725202223,0.2668548364724432,0.04612466456398127,0.8001854524704618,3.5555555555555554,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,15,0.85,63,0.7349604680078985,0.6998447856209723,0.0351156823869262,0.09643221428571427,0.1315478966726405,0.5281658412698412,0.16269107142857142,0.3185553174603174,0.016440888970262423,0.0588058410951542,0.22768687179666897,0.03383575356195839,0.8503709049409237,3.0634920634920637,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,16,0.9,63,0.7490340156868148,0.7139183332998884,0.0351156823869262,0.09169090476190475,0.12680658714883097,0.5451226666666666,0.1665094365079365,0.3320795158730159,0.015954285771364214,0.06115047609995277,0.18339427540241365,0.02210464742448591,0.8996290950590763,2.4126984126984126,1.0,0.0
wcell1,WCell-1 X²·W²,weighted,17,0.95,63,0.7787966746559511,0.743680992269025,0.0351156823869262,0.09271696825396823,0.12783265064089444,0.5561668174603174,0.16254281746031746,0.3454420952380952,0.016464253931882795,0.07833295262285637,0.13002027137323263,0.011383035826304554,0.949814547529538,1.5873015873015872,1.0,0.0
