scope,n,spatial_mode,target_cv,budget_fraction,cases,affine_latency_ratio_mean,affine_latency_ratio_median,affine_saving_pct_mean,lookup_latency_ratio_mean,lookup_saving_pct_mean,affine_strict_win_rate,lookup_strict_win_rate,paper_chunks_mean,refined_chunks_mean,refined_row_ratio_mean,post_runtime_ms_mean,total_runtime_ms_mean
N-ordering-CV-budget,18944,hot-cold,4.55,0.875,20,0.9232118253479868,0.9222982585045065,7.678817465201318,0.9918325326571203,0.8167467342879908,1.0,1.0,179.85,49.85,1.0019938465250966,8.2813705,42.8189639
N-ordering-CV-budget,18944,local,1.07,0.125,20,0.9822051484779483,0.9836327795837357,1.7794851522051676,0.9931161134811817,0.6883886518818298,1.0,1.0,93.8,89.3,0.9955869932432432,1.3517842000000002,7.942251000000001
N-ordering-CV-budget,18944,local,1.07,0.25,20,0.9714992240629516,0.9725930626031902,2.8500775937048317,0.9916988430796678,0.8301156920332147,1.0,1.0,156.05,141.75,0.9948479729729728,2.6189646499999997,13.421524450000001
N-ordering-CV-budget,18944,local,1.07,0.375,20,0.9652187443441969,0.9666388070411425,3.47812556558031,0.9911236314281583,0.8876368571841968,1.0,1.0,199.4,174.15,0.9941582207207208,3.7853718,18.930965250000007
N-ordering-CV-budget,18944,local,1.07,0.5,20,0.9599687136647281,0.959685114563072,4.003128633527193,0.9917217007054573,0.8278299294542608,1.0,1.0,219.1,181.3,0.9943887246621621,5.117519149999999,24.327990149999998
N-ordering-CV-budget,18944,local,1.07,0.625,20,0.9571896917895563,0.9582850085861123,4.281030821044362,0.9923626290630075,0.7637370936992355,1.0,1.0,218.5,169.6,0.994695945945946,6.1581451000000005,30.086597599999997
N-ordering-CV-budget,18944,local,1.07,0.75,20,0.9564297711993659,0.9563150839828196,4.35702288006341,0.9936164085992545,0.6383591400745575,1.0,1.0,193.65,136.4,0.995020411036036,7.192458600000002,35.61068110000001
N-ordering-CV-budget,18944,local,1.07,0.875,20,0.9622600801553018,0.961359062281236,3.773991984469822,0.9957033685885174,0.42966314114825427,1.0,1.0,136.75,81.2,0.9964104729729728,7.753975049999998,41.18538704999999
N-ordering-CV-budget,18944,local,1.25,0.125,20,0.9828677382460602,0.983322434014611,1.7132261753939697,0.9928457146018721,0.715428539812773,1.0,1.0,96.8,92.45,0.9956081081081083,1.2653626500000001,8.041056150000001
N-ordering-CV-budget,18944,local,1.25,0.25,20,0.9737961226843023,0.9738019534376324,2.6203877315697683,0.9910115569374291,0.8988443062570829,1.0,1.0,160.3,147.4,0.9944467905405405,2.6092381500000004,13.38792015
N-ordering-CV-budget,18944,local,1.25,0.375,20,0.9661958065933149,0.9653463433678032,3.3804193406685146,0.9912885045944062,0.8711495405593862,1.0,1.0,203.15,177.95,0.9951998873873874,3.8559358500000003,19.3661906
N-ordering-CV-budget,18944,local,1.25,0.5,20,0.9605221090680613,0.9614356619059422,3.9477890931938546,0.9916884383636715,0.8311561636328391,1.0,1.0,225.9,188.0,0.9949113175675676,4.92477065,24.64869475
N-ordering-CV-budget,18944,local,1.25,0.625,20,0.9564628411358684,0.9559484962634335,4.353715886413139,0.9923372715490941,0.7662728450905721,1.0,1.0,225.3,174.85,0.9950295608108108,5.9824209,30.34354675
N-ordering-CV-budget,18944,local,1.25,0.75,20,0.9549109442072024,0.9555769297071255,4.5089055792797526,0.9936455966627827,0.6354403337217367,1.0,1.0,198.2,138.0,0.9954497466216216,7.108597400000001,35.634335899999996
N-ordering-CV-budget,18944,local,1.25,0.875,20,0.9604249088025945,0.9606892137251433,3.957509119740545,0.9960948996051554,0.39051003948447904,1.0,1.0,141.1,81.35,0.9971434604247105,8.0330469,41.72286414999999
N-ordering-CV-budget,18944,local,1.44,0.125,20,0.980756690751484,0.9836381502228337,1.9243309248516116,0.9913686647382246,0.8631335261775552,1.0,1.0,96.75,91.85,0.9951013513513514,1.3075019,8.7911078
N-ordering-CV-budget,18944,local,1.44,0.25,20,0.9708078284509634,0.9708204979789554,2.919217154903669,0.9896436014374632,1.0356398562536822,1.0,1.0,162.9,148.45,0.9937394425675675,2.7895976,14.24574115
N-ordering-CV-budget,18944,local,1.44,0.375,20,0.9640149560006577,0.9640828883037573,3.5985043999342325,0.9898377302385419,1.0162269761458003,1.0,1.0,206.65,180.65,0.9933558558558557,3.8909623499999997,19.833648399999998
N-ordering-CV-budget,18944,local,1.44,0.5,20,0.9605844791229778,0.9603567080570558,3.9415520877022283,0.9908048952871626,0.9195104712837276,1.0,1.0,228.35,191.1,0.9940878378378379,5.114052850000001,25.274829349999997
N-ordering-CV-budget,18944,local,1.44,0.625,20,0.9582527304499877,0.9583610907260693,4.174726955001233,0.9920381123278075,0.7961887672192652,1.0,1.0,225.75,177.3,0.9952871621621622,6.2869862,31.40721535
N-ordering-CV-budget,18944,local,1.44,0.75,20,0.9566008387969266,0.9564603975816027,4.339916120307356,0.99358972853212,0.6410271467880092,1.0,1.0,198.65,139.95,0.9962028434684684,7.0668338,36.7246748
N-ordering-CV-budget,18944,local,1.44,0.875,20,0.9631814887616554,0.9636864884225784,3.6818511238344427,0.9965943710667163,0.3405628933283572,1.0,1.0,137.7,81.4,0.9979126447876446,7.8358142,42.02161865000001
N-ordering-CV-budget,18944,local,2.48,0.125,20,0.9731368760075118,0.9748534972218218,2.6863123992488225,0.9873602622546072,1.2639737745392874,1.0,1.0,106.65,99.8,0.9920185810810809,1.3298686999999998,8.93216235
N-ordering-CV-budget,18944,local,2.48,0.25,20,0.962529864968751,0.9644561301476724,3.7470135031248857,0.9851260820366974,1.4873917963302583,1.0,1.0,175.9,157.25,0.9910578547297296,2.7457155500000003,14.692990850000001
N-ordering-CV-budget,18944,local,2.48,0.375,20,0.9598755310874459,0.9605228809711948,4.012446891255399,0.9875817561826199,1.2418243817379984,1.0,1.0,216.7,187.45,0.9923634572072073,3.893861499999999,20.3258932
N-ordering-CV-budget,18944,local,2.48,0.5,20,0.9580332670555455,0.9575831678493274,4.196673294445448,0.9892136247886704,1.0786375211329708,1.0,1.0,233.8,193.85,0.9937394425675674,5.0481155,26.33128765
N-ordering-CV-budget,18944,local,2.48,0.625,20,0.9570719271185549,0.9561314032237848,4.292807288144509,0.9916834135431412,0.8316586456858875,1.0,1.0,227.55,177.4,0.9953758445945946,6.09376795,32.04320545
N-ordering-CV-budget,18944,local,2.48,0.75,20,0.958531818943689,0.9587649830991513,4.146818105631117,0.9936130822323674,0.6386917767632416,1.0,1.0,196.15,139.25,0.9971002252252253,7.0033156000000005,37.6912936
N-ordering-CV-budget,18944,local,2.48,0.875,20,0.9666865519680344,0.9664832263349821,3.3313448031965662,0.9967307449054801,0.32692550945199794,1.0,0.95,133.55,81.95,0.9986516650579149,7.888279800000002,42.17706785000001
N-ordering-CV-budget,18944,local,3.3,0.125,20,0.9705196861151967,0.9701849709823871,2.9480313884803424,0.9845756290805223,1.5424370919477624,1.0,1.0,111.05,103.75,0.9896114864864863,1.3790711500000001,9.231447300000001
N-ordering-CV-budget,18944,local,3.3,0.25,20,0.9618677523174748,0.9632044062173222,3.813224768252528,0.9839874308784768,1.6012569121523093,1.0,1.0,182.05,162.95,0.9906566722972974,2.8583017,15.471621250000002
N-ordering-CV-budget,18944,local,3.3,0.375,20,0.9566972963511544,0.9585825288654845,4.330270364884563,0.9856523237961339,1.434767620386593,1.0,1.0,221.55,189.3,0.9924831081081079,4.054573200000002,20.93229285
N-ordering-CV-budget,18944,local,3.3,0.5,20,0.9536520106354196,0.952972237745525,4.634798936458045,0.9880507425003827,1.1949257499617454,1.0,1.0,238.55,193.85,0.9935494087837837,5.041165050000001,27.10590095
N-ordering-CV-budget,18944,local,3.3,0.625,20,0.9554217996265558,0.9558973734521277,4.457820037344412,0.9902481711668735,0.9751828833126586,1.0,1.0,235.5,183.6,0.9947001689189188,6.114092099999999,32.33904254999999
N-ordering-CV-budget,18944,local,3.3,0.75,20,0.959126662099354,0.9584947150345655,4.087333790064572,0.9936599695225367,0.6340030477463243,1.0,1.0,202.35,145.95,0.9971811655405405,7.0590923499999985,38.24318625
N-ordering-CV-budget,18944,local,3.3,0.875,20,0.9683931926325535,0.9682962075738248,3.160680736744667,0.9973224049165431,0.2677595083456824,1.0,1.0,135.45,85.65,0.999248914092664,7.70734665,42.7695953
N-ordering-CV-budget,18944,local,4.55,0.125,20,0.9692614712738525,0.9685352877673092,3.073852872614734,0.9829877018551691,1.7012298144830875,1.0,1.0,116.25,108.6,0.9885135135135135,1.4264210999999998,9.460062699999998
N-ordering-CV-budget,18944,local,4.55,0.25,20,0.9608147517884197,0.961670542485783,3.918524821158029,0.9821040993285148,1.7895900671485119,1.0,1.0,187.45,168.0,0.989527027027027,2.7766099,15.860480449999997
N-ordering-CV-budget,18944,local,4.55,0.375,20,0.9553666332888804,0.9556397196921029,4.463336671111962,0.9843668391010321,1.563316089896809,1.0,1.0,230.4,196.25,0.9930813626126126,3.9904568000000005,21.503079250000003
N-ordering-CV-budget,18944,local,4.55,0.5,20,0.9518630394348151,0.9516558148998786,4.813696056518481,0.98695024368274,1.3049756317260037,1.0,1.0,245.05,197.6,0.9941195101351349,4.89008425,27.179239250000002
N-ordering-CV-budget,18944,local,4.55,0.625,20,0.9512134483174339,0.9513194427625635,4.878655168256589,0.9896030453108795,1.0396954689120386,1.0,1.0,241.15,181.75,0.9963851351351354,5.994420949999999,32.449653850000004
N-ordering-CV-budget,18944,local,4.55,0.75,20,0.957078470215999,0.9569013241814324,4.292152978400099,0.994393577820737,0.560642217926295,1.0,1.0,205.1,143.35,0.9989477759009009,7.1843654,38.02023275
N-ordering-CV-budget,18944,local,4.55,0.875,20,0.9675658436331253,0.9677558466828233,3.2434156366874776,0.9973498788001167,0.26501211998831814,1.0,0.95,136.55,83.7,1.0003861003861003,7.555460199999999,42.94597865
N-ordering-CV-budget,18944,random,1.07,0.125,20,0.985183343421409,0.9842824729346406,1.4816656578590859,0.9896052459687956,1.0394754031204303,0.95,0.95,110.65,107.95,0.9902238175675677,1.4533494,6.241291250000001
N-ordering-CV-budget,18944,random,1.07,0.25,20,0.9668790054036114,0.9656934820553356,3.31209945963884,0.9843220558397157,1.5677944160284434,1.0,1.0,206.8,191.55,0.9868032094594593,2.8203191,10.1217393
N-ordering-CV-budget,18944,random,1.07,0.375,20,0.9473314380034049,0.9490609559501113,5.266856199659493,0.9830696158990804,1.6930384100919493,1.0,1.0,297.8,254.85,0.9904490427927927,4.1330620499999995,14.507610450000001
N-ordering-CV-budget,18944,random,1.07,0.5,20,0.9255414544547176,0.9259997044231794,7.4458545545282675,0.9873476203987451,1.2652379601255028,1.0,1.0,377.55,286.35,1.000390625,5.591912150000001,20.737351
N-ordering-CV-budget,18944,random,1.07,0.625,20,0.8990489998420964,0.8992413297889922,10.095100015790369,0.9952260075186603,0.4773992481339784,1.0,1.0,436.05,270.45,1.0144510135135134,7.231165000000002,28.104254349999998
N-ordering-CV-budget,18944,random,1.07,0.75,20,0.877312297641538,0.8777232613275556,12.268770235846208,1.0049362357996816,-0.4936235799681632,1.0,0.0,438.35,195.25,1.0270692567567568,8.4665281,36.2402404
N-ordering-CV-budget,18944,random,1.07,0.875,20,0.8740735135450448,0.8743442946186493,12.592648645495512,1.0181957900308716,-1.8195790030871541,1.0,0.0,339.7,61.05,1.0340009652509654,8.99563865,42.54422195
N-ordering-CV-budget,18944,random,1.25,0.125,20,0.982636453647624,0.9816156490669476,1.7363546352376098,0.9880843452135549,1.1915654786445031,0.95,0.95,117.95,115.0,0.9869087837837837,1.42865425,6.53108735
N-ordering-CV-budget,18944,random,1.25,0.25,20,0.9658277056991919,0.9658456492811749,3.4172294300808184,0.9816252505349372,1.8374749465062752,1.0,1.0,219.2,204.05,0.9840054898648649,2.93616045,10.62611495
N-ordering-CV-budget,18944,random,1.25,0.375,20,0.9433998513610294,0.9436693651501734,5.660014863897048,0.979687887044232,2.0312112955768082,1.0,1.0,312.3,265.85,0.9889076576576576,4.2873481500000015,15.711690999999998
N-ordering-CV-budget,18944,random,1.25,0.5,20,0.92036060048612,0.9200865592791536,7.963939951387998,0.984067594650693,1.593240534930684,1.0,1.0,393.1,293.5,1.0013935810810812,5.7777063,21.935816949999996
N-ordering-CV-budget,18944,random,1.25,0.625,20,0.8958186094099062,0.8955324174534233,10.41813905900938,0.9919716386240991,0.802836137590095,1.0,1.0,448.2,274.0,1.0168581081081078,7.3195898999999995,29.346867350000004
N-ordering-CV-budget,18944,random,1.25,0.75,20,0.8733077073740564,0.8730574224606598,12.669229262594364,1.0036151384642293,-0.3615138464229162,1.0,0.1,446.95,191.2,1.0308206644144144,8.44870885,36.762400449999994
N-ordering-CV-budget,18944,random,1.25,0.875,20,0.8705058925485109,0.8704033867409895,12.949410745148928,1.0198166458731348,-1.9816645873134964,1.0,0.0,349.05,55.95,1.0385949565637067,9.00586935,43.03650715
N-ordering-CV-budget,18944,random,1.44,0.125,20,0.9798379459877051,0.9802183485415465,2.0162054012294868,0.9844266850762062,1.557331492379387,0.95,0.95,129.75,126.35,0.983572635135135,1.447748,6.817535049999999
N-ordering-CV-budget,18944,random,1.44,0.25,20,0.961374722452628,0.9606417485700494,3.862527754737176,0.9775841780630037,2.2415821936996396,1.0,1.0,236.0,218.8,0.9805743243243242,2.9310917499999998,11.18806455
N-ordering-CV-budget,18944,random,1.44,0.375,20,0.9380226013238667,0.9369910930197458,6.197739867613335,0.9753388350078522,2.466116499214779,1.0,1.0,333.85,282.0,0.9873170045045045,4.3664301,16.88089825
N-ordering-CV-budget,18944,random,1.44,0.5,20,0.9138912263940187,0.9135030105413351,8.610877360598133,0.9787979545983522,2.1202045401647944,1.0,1.0,417.75,306.7,1.0029719172297298,5.99989205,23.9086022
N-ordering-CV-budget,18944,random,1.44,0.625,20,0.8873937510379463,0.8867283552299059,11.260624896205375,0.9878983981337081,1.210160186629187,1.0,1.0,473.05,278.05,1.021913006756757,7.5486188499999995,31.7043861
N-ordering-CV-budget,18944,random,1.44,0.75,20,0.8664306109634843,0.8659745901153832,13.356938903651564,1.002309283432601,-0.23092834326011338,1.0,0.2,467.7,189.0,1.0374542511261262,8.832261599999999,39.32493584999999
N-ordering-CV-budget,18944,random,1.44,0.875,20,0.8667788824574629,0.8656888955282298,13.322111754253715,1.0220377730840338,-2.203777308403371,1.0,0.0,361.45,50.35,1.045068170849421,9.299435350000001,44.8752668
N-ordering-CV-budget,18944,random,2.48,0.125,20,0.9622854251430482,0.9606774235226103,3.77145748569518,0.9715812974211266,2.8418702578873374,1.0,1.0,175.5,169.85,0.957643581081081,1.5844726999999998,8.40537425
N-ordering-CV-budget,18944,random,2.48,0.25,20,0.9380774511262537,0.9388292084551053,6.192254887374636,0.9598460401780237,4.015395982197626,1.0,1.0,299.25,270.65,0.9618982263513512,3.30673835,14.054534399999998
N-ordering-CV-budget,18944,random,2.48,0.375,20,0.914471337252829,0.9146523968726713,8.552866274717088,0.9545377917102801,4.546220828972002,1.0,1.0,409.55,332.35,0.9811585022522522,5.0640544499999995,20.583284850000002
N-ordering-CV-budget,18944,random,2.48,0.5,20,0.8908726261232769,0.8910458327420581,10.912737387672328,0.9594408841465816,4.055911585341845,1.0,1.0,493.25,338.8,1.010230152027027,6.465797450000001,28.219407949999997
N-ordering-CV-budget,18944,random,2.48,0.625,20,0.8670320693118496,0.8661281098343276,13.296793068815045,0.971978612119971,2.802138788002889,1.0,1.0,538.5,286.65,1.038099662162162,7.65227365,34.84498655
N-ordering-CV-budget,18944,random,2.48,0.75,20,0.8468039582233594,0.8469745659180558,15.319604177664065,0.9933373122551888,0.6662687744811213,1.0,0.95,521.0,176.95,1.055806587837838,8.68361865,40.799752149999996
N-ordering-CV-budget,18944,random,2.48,0.875,20,0.8608583847629397,0.8612857292623739,13.914161523706028,1.0270861131878777,-2.708611318787775,1.0,0.0,391.5,41.65,1.0611305501930501,9.121983799999999,45.06496595
N-ordering-CV-budget,18944,random,3.3,0.125,20,0.9409452981749945,0.9401775445964118,5.905470182500556,0.959438470363145,4.056152963685501,1.0,1.0,197.05,186.3,0.9362119932432433,1.7887138,9.243031349999999
N-ordering-CV-budget,18944,random,3.3,0.25,20,0.9222169065566976,0.9228151766471697,7.778309344330215,0.948193194127841,5.1806805872159085,1.0,1.0,330.9,291.9,0.9533150337837839,3.5563946,15.610868599999998
N-ordering-CV-budget,18944,random,3.3,0.375,20,0.9008670803017272,0.9003946947295107,9.913291969827274,0.9427651308236722,5.723486917632781,1.0,1.0,442.6,346.25,0.9837134009009008,5.087634050000001,22.64160295
N-ordering-CV-budget,18944,random,3.3,0.5,20,0.8795369553901613,0.8785314758162206,12.046304460983862,0.9486998959162637,5.130010408373621,1.0,1.0,525.8,344.15,1.019747677364865,6.648988,29.71518285
N-ordering-CV-budget,18944,random,3.3,0.625,20,0.8561831549862842,0.856035225665176,14.381684501371591,0.9641066267657582,3.5893373234241865,1.0,1.0,569.45,282.2,1.050962837837838,7.913193950000002,36.1114518
N-ordering-CV-budget,18944,random,3.3,0.75,20,0.8387322320751387,0.8380052520197423,16.12677679248613,0.9907754404161366,0.9224559583863503,1.0,0.95,543.6,164.9,1.0688309403153153,8.7797104,42.02257375000001
N-ordering-CV-budget,18944,random,3.3,0.875,20,0.8588094812495622,0.859607049886645,14.119051875043766,1.02990403805738,-2.9904038057380022,1.0,0.0,404.7,34.65,1.0709761100386102,8.80344635,45.324694949999994
N-ordering-CV-budget,18944,random,4.55,0.125,20,0.92984509077201,0.9300051022245537,7.015490922798986,0.9545696337013163,4.543036629868357,1.0,1.0,227.1,215.1,0.9108108108108107,1.8685656500000003,10.0951602
N-ordering-CV-budget,18944,random,4.55,0.25,20,0.905091988232534,0.9074746221572836,9.490801176746592,0.9369941712782399,6.300582872176025,1.0,1.0,375.35,325.45,0.9386085304054055,3.6736531,17.13767725
N-ordering-CV-budget,18944,random,4.55,0.375,20,0.8855341817815241,0.8891658272192468,11.446581821847605,0.9308518883222474,6.914811167775253,1.0,1.0,492.35,372.2,0.9862190315315317,5.2927299,24.40579185
N-ordering-CV-budget,18944,random,4.55,0.5,20,0.8652945225947397,0.8669481109844248,13.47054774052603,0.9366247691595235,6.337523084047645,1.0,1.0,575.5,357.0,1.0324165962837837,6.74342925,31.538295650000002
N-ordering-CV-budget,18944,random,4.55,0.625,20,0.841315517650013,0.8428661918765994,15.868448234998713,0.9537859224662462,4.621407753375378,1.0,1.0,615.75,278.9,1.0682094594594598,8.048831750000002,37.78773595
N-ordering-CV-budget,18944,random,4.55,0.75,20,0.8283219167567323,0.8282707563672616,17.167808324326774,0.9870910325370732,1.2908967462926617,1.0,1.0,577.45,154.15,1.084709318693694,8.8512363,42.96484135000001
N-ordering-CV-budget,18944,random,4.55,0.875,20,0.8575887815129025,0.8582799412688351,14.24112184870975,1.0335128637452133,-3.351286374521321,1.0,0.0,422.5,30.45,1.0826164333976833,8.771862849999998,45.81480315
