trial,coverage_target,coverage_achieved,coverage_overshoot,coverage_rows,coverage_row_fraction,coverage_chunks,coverage_aff_ms,coverage_table_ms,pareto_achieved,pareto_overshoot,pareto_rows,pareto_row_fraction,pareto_chunks,pareto_aff_ms,pareto_table_ms,pareto_target_gap_pct,pareto_achieved_gap_pct,pareto_peak_states
1,0.85,0.8502912587283281,0.0002912587283281365,209,0.81640625,1,0.04022174591831146,0.040852951699463326,0.8502912587283286,0.0002912587283285806,209,0.81640625,1,0.04022174591831146,0.040852951699463326,0.0,0.0,318
1,0.9,0.9016997527015466,0.001699752701546542,225,0.87890625,1,0.04245874956264761,0.0438043893129771,0.9016997527015472,0.001699752701547208,225,0.87890625,1,0.04245874956264761,0.0438043893129771,0.0,0.0,318
1,0.95,0.952850754112244,0.0028507541122440028,237,0.92578125,1,0.044136502295899736,0.0458994,0.9573972592201869,0.007397259220186969,240,0.9375,1,0.04455594047921276,0.04549817813765182,0.9503203958053374,0.0,318
1,0.97,0.9735841251721715,0.0035841251721715484,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.9735841251721722,0.0035841251721722145,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.0,0.0,318
1,0.99,0.9910489323163247,0.0010489323163247466,250,0.9765625,1,0.045954067756922866,0.04733333333333334,0.993619516177195,0.0036195161771950257,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.9127335267286263,0.0,318
2,0.1,0.10232033723189252,0.002320337231892511,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.10232033723189252,0.002320337231892511,18,0.0703125,1,0.013517514914048553,0.014918147120055517,0.0,0.0,346
2,0.2,0.20089837034919156,0.0008983703491915462,39,0.15234375,1,0.01645358219723976,0.017378827690752906,0.20089837034919159,0.000898370349191574,39,0.15234375,1,0.01645358219723976,0.017378827690752906,0.0,0.0,346
2,0.3,0.3002899115230259,0.00028991152302593193,64,0.25,1,0.019948900391515013,0.019484455239417074,0.300289911523026,0.00028991152302598744,64,0.25,1,0.019948900391515013,0.019484455239417074,0.0,0.0,346
2,0.4,0.40329225976137856,0.0032922597613785354,90,0.3515625,1,0.023584031313561273,0.022319679430097952,0.4032922597613786,0.003292259761378591,90,0.3515625,1,0.023584031313561273,0.022319679430097952,0.0,0.0,346
2,0.5,0.501595252673141,0.0015952526731409788,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.501595252673141,0.0015952526731409788,115,0.44921875,1,0.02707934950783652,0.025499892125134843,0.0,0.0,346
2,0.6,0.6005256595394709,0.000525659539470924,140,0.546875,1,0.03057466770211177,0.029551584283903677,0.600525659539471,0.000525659539471035,140,0.546875,1,0.03057466770211177,0.029551584283903677,0.0,0.0,346
2,0.7,0.7016374012499185,0.001637401249918513,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.7016374012499184,0.001637401249918402,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.0,0.0,346
2,0.8,0.8031338004676414,0.0031338004676413345,199,0.77734375,1,0.03882361864060136,0.03939914383561644,0.8031338004676414,0.0031338004676413345,199,0.77734375,1,0.03882361864060136,0.03939914383561644,0.0,0.0,346
2,0.85,0.8514936243622129,0.0014936243622128975,213,0.83203125,1,0.0407809968293955,0.04163018181818182,0.8562084367536853,0.00620843675368532,214,0.8359375,1,0.04092080955716651,0.041812979890310784,0.3428379359040834,0.0,346
2,0.9,0.9009986733834924,0.0009986733834923545,227,0.88671875,1,0.04273837501818963,0.04437192307692307,0.9036781554163884,0.0036781554163883845,228,0.890625,1,0.042878187745960646,0.04490405405405405,0.32713627439393544,0.0,346
2,0.95,0.9505090561170805,0.0005090561170805197,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.9501234339734204,0.00012343397342040596,239,0.93359375,1,0.044416127751441756,0.04510987903225806,0.0,0.0,346
2,0.97,0.9712012792084941,0.0012012792084941104,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.9712012792084947,0.0012012792084947765,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.0,0.0,346
2,0.99,0.9917238135262444,0.0017238135262443999,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.991723813526245,0.001723813526244955,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.0,0.0,346
3,0.1,0.10251202522540054,0.0025120252254005326,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.10251202522540054,0.0025120252254005326,19,0.07421875,1,0.013657327641819563,0.015312371499468274,0.0,0.0,325
3,0.2,0.2001894978196814,0.000189497819681389,42,0.1640625,1,0.016873020380552793,0.01772222808870116,0.20559401744599176,0.00559401744599175,43,0.16796875,1,0.017012833108323803,0.018372790573111943,0.8286170739896237,0.0,325
3,0.3,0.30220784751916346,0.002207847519163475,66,0.2578125,1,0.020228525847057033,0.02009113475177305,0.3022078475191635,0.0022078475191635305,66,0.2578125,1,0.020228525847057033,0.02009113475177305,0.0,0.0,325
3,0.4,0.4012401282978736,0.0012401282978735662,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.4012401282978735,0.0012401282978734551,87,0.33984375,1,0.02316459313024824,0.022755073720728537,0.0,0.0,325
3,0.5,0.5020330082967525,0.0020330082967524588,113,0.44140625,1,0.0267997240522945,0.025414468085106383,0.5020330082967522,0.0020330082967522367,113,0.44140625,1,0.0267997240522945,0.025414468085106383,0.0,0.0,325
3,0.6,0.6001625725703461,0.00016257257034613115,141,0.55078125,1,0.030714480429882778,0.029799617346938777,0.6001625725703459,0.0001625725703459091,141,0.55078125,1,0.030714480429882778,0.029799617346938777,0.0,0.0,325
3,0.7,0.7003436242982953,0.0003436242982953752,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.700343624298295,0.00034362429829504215,169,0.66015625,1,0.034629236807471056,0.033990044576523035,0.0,0.0,325
3,0.8,0.8018817169557586,0.0018817169557585611,193,0.75390625,1,0.037984742273975296,0.038588,0.8018817169557584,0.001881716955758339,193,0.75390625,1,0.037984742273975296,0.038588,0.0,0.0,325
3,0.85,0.8523288405250693,0.00232884052506932,206,0.8046875,1,0.039802307734998425,0.039936572438162544,0.8523288405250691,0.002328840525069098,206,0.8046875,1,0.039802307734998425,0.039936572438162544,0.0,0.0,325
3,0.9,0.9035564606829442,0.003556460682944129,220,0.859375,1,0.04175968592379257,0.04211292134831461,0.9035564606829438,0.003556460682943796,220,0.859375,1,0.04175968592379257,0.04211292134831461,0.0,0.0,325
3,0.95,0.9501084628528661,0.00010846285286614243,236,0.921875,1,0.04399668956812872,0.04414103585657371,0.9543142538997421,0.00431425389974216,240,0.9375,1,0.04455594047921276,0.04549817813765182,1.2711204333181403,0.3147791913635789,325
3,0.97,0.9711175918560482,0.0011175918560482057,245,0.95703125,1,0.045255004118067814,0.04686082474226804,0.9732311044975928,0.003231104497592785,246,0.9609375,1,0.04539481684583883,0.04721863354037267,0.3089442383128471,0.0,325
3,0.99,0.9921570548655524,0.002157054865552399,252,0.984375,1,0.046233693212464885,0.047364904862579285,0.993964343676288,0.003964343676288062,253,0.98828125,1,0.04637350594023589,0.04783099787685775,0.3024044112775126,0.0,325
4,0.1,0.10168879307212889,0.0016887930721288802,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.10168879307212889,0.0016887930721288802,21,0.08203125,1,0.013936953097361583,0.015592276422764229,0.0,0.0,337
4,0.2,0.20332763737917742,0.003327637379177406,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.20332763737917742,0.003327637379177406,44,0.171875,1,0.017152645836094813,0.017583269961977187,0.0,0.0,337
4,0.3,0.3055156737157387,0.005515673715738689,71,0.27734375,1,0.02092758948591208,0.020301941747572817,0.30551567371573873,0.005515673715738745,71,0.27734375,1,0.02092758948591208,0.020301941747572817,0.0,0.0,337
4,0.4,0.4001710354103175,0.00017103541031748826,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.4001710354103173,0.0001710354103172662,95,0.37109375,1,0.02428309495241632,0.023273191094619665,0.0,0.0,337
4,0.5,0.5002047824583526,0.00020478245835264808,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.5001971675286823,0.00019716752868226273,122,0.4765625,1,0.02805803860223359,0.026395814479638006,0.0,0.0,337
4,0.6,0.6004620629417851,0.00046206294178507967,152,0.59375,1,0.03225242043536389,0.03150054347826087,0.6004620629417851,0.00046206294178507967,152,0.59375,1,0.03225242043536389,0.03150054347826087,0.0,0.0,337
4,0.7,0.7012485996509636,0.0012485996509636887,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.7012485996509638,0.0012485996509637998,176,0.6875,1,0.03560792590186813,0.03554692307692307,0.0,0.0,337
4,0.8,0.801367266436728,0.0013672664367279097,203,0.79296875,1,0.0393828695516854,0.03993362369337979,0.8013672664367278,0.0013672664367277987,203,0.79296875,1,0.0393828695516854,0.03993362369337979,0.0,0.0,337
4,0.85,0.8519301228944777,0.0019301228944776927,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.8519301228944778,0.0019301228944778037,215,0.83984375,1,0.041060622284937516,0.0420308256880734,0.0,0.0,337
4,0.9,0.9061334842913894,0.0061334842913893795,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.9061334842913893,0.006133484291389268,230,0.8984375,1,0.043157813201502665,0.04402826510721248,0.0,0.0,337
4,0.95,0.9545663016372977,0.004566301637297765,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.9545663016372977,0.004566301637297765,243,0.94921875,1,0.044975378662525795,0.046523312883435586,0.0,0.0,337
