trial,target_cv,spatial_mode,coverage_paper_build_ms,accepted_greedy_windows,max_prefix_importance,quant_build_ms
25,1.44,random,12.404778,74,0.9847856741496345,780.544858
25,1.44,local,13.501465,93,0.983578851578569,759.063756
25,1.44,hot-cold,13.123469,66,0.9824227564754178,802.75838
25,2.48,random,13.166549,91,0.9923190499433387,809.628582
25,2.48,local,13.094234,120,0.9895170860746098,791.094868
25,2.48,hot-cold,12.976153,71,0.9932177390792384,789.872854
25,3.3,random,12.901153,104,0.9910234733479047,797.605999
25,3.3,local,12.854025,128,0.9814446776062483,801.903813
25,3.3,hot-cold,12.618396,79,0.9832969075168303,774.73118
25,4.55,random,12.859315,105,0.9894902784069756,817.681674
25,4.55,local,12.596986,135,0.9808613915754605,862.911398
25,4.55,hot-cold,12.483464,95,0.9887580352671103,805.059471
26,1.07,random,12.493002,61,0.9867827807283391,764.714147
26,1.07,local,15.317655,105,0.982616785228534,783.663918
26,1.07,hot-cold,12.997444,55,0.9906611693690971,782.773033
26,1.25,random,13.037237,66,0.9880208430271153,800.216858
26,1.25,local,12.962748,95,0.9856655104124964,767.921402
26,1.25,hot-cold,12.740343,60,0.9880936841583554,774.912
26,1.44,random,12.734713,83,0.9875260493767127,851.928458
26,1.44,local,12.671164,102,0.9894721507089761,777.019779
26,1.44,hot-cold,12.631841,62,0.9864062781609674,837.39853
26,2.48,random,12.493633,103,0.9876955187152868,859.487017
26,2.48,local,12.469388,124,0.9894659221130815,791.593059
26,2.48,hot-cold,12.380422,76,0.9917603715492719,806.002413
26,3.3,random,12.489545,99,0.9922518053409821,769.073186
26,3.3,local,14.450045,143,0.9935024045402194,737.079532
26,3.3,hot-cold,13.008043,83,0.9880541905786066,757.322611
26,4.55,random,13.037058,104,0.9879864154785607,741.04286
26,4.55,local,13.802526,130,0.9834072201964277,801.095531
26,4.55,hot-cold,13.556847,90,0.9872794441892839,745.216292
27,1.07,random,12.914388,66,0.9884257381991288,731.292765
27,1.07,local,12.603128,96,0.9824512452440287,741.926001
27,1.07,hot-cold,12.423672,60,0.9877043678131463,726.293963
27,1.25,random,12.356046,77,0.9842978017235693,728.700019
27,1.25,local,12.473506,88,0.9832110705815285,743.398173
27,1.25,hot-cold,12.322984,60,0.9857704671746612,728.140153
27,1.44,random,12.643492,79,0.9864997018949474,765.453288
27,1.44,local,13.247851,103,0.9888572097963163,745.234877
27,1.44,hot-cold,12.900342,62,0.9867668944995915,732.921029
27,2.48,random,12.999768,98,0.9874205770040281,742.574464
27,2.48,local,12.992775,116,0.987976814479767,741.435855
27,2.48,hot-cold,12.718853,76,0.9818833419844958,730.613846
27,3.3,random,12.788964,102,0.9870597045904939,742.132357
27,3.3,local,12.62617,126,0.9881256296382546,736.329972
27,3.3,hot-cold,12.568873,82,0.9911587989070477,739.443351
27,4.55,random,12.520813,96,0.9889300395345098,732.524618
27,4.55,local,12.429914,136,0.9918580191484729,730.79777
27,4.55,hot-cold,12.281226,89,0.9812702186110936,737.573666
28,1.07,random,14.027857,66,0.9921903888520754,731.129361
28,1.07,local,13.090557,97,0.9831261925506604,735.331405
28,1.07,hot-cold,12.997554,57,0.9949375986724089,744.195042
28,1.25,random,12.986473,68,0.9867648105989197,730.217356
28,1.25,local,12.851912,97,0.9823628929321125,766.587669
28,1.25,hot-cold,12.70095,68,0.9864397265505789,732.735563
28,1.44,random,12.845219,77,0.9891966767010317,746.475766
28,1.44,local,12.56652,113,0.9898267163639962,738.046219
28,1.44,hot-cold,12.195487,65,0.9843065777513916,747.62303
28,2.48,random,12.328375,92,0.9879451236407207,745.783392
28,2.48,local,12.307606,110,0.9849663047566175,751.345128
28,2.48,hot-cold,12.305602,75,0.978843110340741,732.139118
28,3.3,random,14.080696,98,0.9894789331218558,824.289687
28,3.3,local,13.383605,126,0.9898386590467448,741.813281
28,3.3,hot-cold,13.180996,73,0.977069900799556,771.268689
28,4.55,random,12.996242,115,0.9891510567884163,743.737738
28,4.55,local,13.045533,146,0.9944279983380309,781.888219
28,4.55,hot-cold,12.660134,82,0.9847227558117913,741.0852
29,1.07,random,12.612335,69,0.9827318951475298,755.297816
29,1.07,local,12.694107,90,0.9849260876497558,840.466323
29,1.07,hot-cold,12.394017,57,0.9903820747418218,846.179533
29,1.25,random,12.60982,79,0.9899919852453348,732.414552
29,1.25,local,12.561981,96,0.9843609667175345,733.728178
29,1.25,hot-cold,12.274794,64,0.9893551416594515,729.204612
29,1.44,random,14.279367,75,0.9887760781200763,746.204509
29,1.44,local,13.11338,99,0.9880951589665914,748.726633
29,1.44,hot-cold,12.951017,64,0.9918461419293021,761.967112
29,2.48,random,13.017671,105,0.9873167709412142,756.784425
29,2.48,local,12.86156,112,0.9873259809983557,809.208606
29,2.48,hot-cold,12.710058,78,0.9863171320090803,740.923338
29,3.3,random,12.662468,101,0.9918404938793902,744.205964
29,3.3,local,12.531644,123,0.9851173073957128,770.090938
29,3.3,hot-cold,12.441305,81,0.9870114052464269,744.116205
29,4.55,random,12.449841,103,0.9885221392309855,735.240014
29,4.55,local,12.371365,128,0.9891624068867921,733.858251
29,4.55,hot-cold,12.257502,74,0.9847019637528146,744.59497
30,1.07,random,14.337245,74,0.990420582592321,739.483646
30,1.07,local,13.061653,98,0.9884587071079918,776.924451
30,1.07,hot-cold,13.023202,58,0.9936924228484801,758.095085
30,1.25,random,12.895583,77,0.9874863515123583,729.119524
30,1.25,local,12.912635,108,0.9864496458206469,741.038833
30,1.25,hot-cold,12.618957,66,0.9887966252574002,803.977448
30,1.44,random,12.651828,78,0.9877999971192573,784.39241
30,1.44,local,12.599651,116,0.9888931648272975,781.894531
30,1.44,hot-cold,12.410467,57,0.9892912637988502,760.150718
30,2.48,random,12.525883,92,0.9898276375745798,747.220879
30,2.48,local,12.449501,120,0.9902229944892307,743.16653
30,2.48,hot-cold,12.355967,72,0.9890104738113495,756.852522
30,3.3,random,14.564939,110,0.9882567056376652,757.661003
30,3.3,local,13.116024,128,0.9927162473403773,744.525841
30,3.3,hot-cold,13.107398,82,0.9849251197527945,763.496871
30,4.55,random,12.950606,96,0.9871186543914072,749.246195
30,4.55,local,12.956306,135,0.9914005087626556,815.605443
30,4.55,hot-cold,12.794876,84,0.9932646790582161,751.769411
31,1.07,random,12.696882,66,0.9906647619555737,732.274991
31,1.07,local,12.602196,90,0.9777272798695755,754.510644
31,1.07,hot-cold,12.43873,57,0.990375189938841,788.066648
31,1.25,random,12.461503,76,0.9926979916155191,775.467998
31,1.25,local,12.501678,94,0.9864011401286685,759.235115
31,1.25,hot-cold,12.253715,55,0.990656537199849,780.936931
31,1.44,random,13.246949,78,0.9853424648377758,775.402165
31,1.44,local,12.964852,102,0.9861180212246965,846.18345
31,1.44,hot-cold,12.912365,61,0.9901578452458379,819.063687
31,2.48,random,12.962037,87,0.9860820565087012,812.322116
31,2.48,local,12.801106,106,0.9896342215094917,785.70313
31,2.48,hot-cold,12.601664,75,0.9937804749879271,785.635824
31,3.3,random,12.686333,109,0.9893415620697699,780.269212
31,3.3,local,12.590845,128,0.9890256146449247,781.672435
31,3.3,hot-cold,12.398596,75,0.9896134732448152,803.214512
31,4.55,random,12.517467,123,0.9922684118082538,830.194123
31,4.55,local,12.400209,133,0.9896634423453152,826.719738
31,4.55,hot-cold,12.423822,89,0.9948360948095077,832.334784
32,1.07,random,13.168553,69,0.9899412209992943,809.232821
32,1.07,local,13.115544,95,0.9828090052273056,812.239632
32,1.07,hot-cold,12.972647,59,0.9934165571025511,793.076222
32,1.25,random,12.983357,67,0.9898795957447694,837.026815
32,1.25,local,12.847454,99,0.9834964079741149,811.143403
32,1.25,hot-cold,12.617795,68,0.9873615647283885,822.168251
32,1.44,random,12.683086,83,0.9873459505764894,752.3147
32,1.44,local,12.552864,107,0.9862308181382464,774.273947
32,1.44,hot-cold,12.380632,67,0.9867892411348794,851.425609
32,2.48,random,12.547424,89,0.9862815824253245,751.557415
32,2.48,local,12.364582,112,0.9865742927603302,737.778268
32,2.48,hot-cold,14.006297,81,0.9938052501832673,747.472889
32,3.3,random,13.2099,108,0.9900447382399644,740.351989
32,3.3,local,13.051014,133,0.9877139300436807,753.301444
32,3.3,hot-cold,12.94182,81,0.9829425040730163,740.6355
32,4.55,random,12.886617,126,0.9926971832154323,733.042667
32,4.55,local,12.831253,132,0.9874186216649677,731.135131
32,4.55,hot-cold,12.692244,107,0.9905142784705613,746.644271
33,1.07,random,12.58877,70,0.988713961507139,755.705688
33,1.07,local,12.553605,85,0.9856887210513795,749.894086
33,1.07,hot-cold,12.354743,58,0.9943656279043396,752.153068
33,1.25,random,12.432089,76,0.991404833469995,764.511098
33,1.25,local,12.495386,97,0.9806543315036756,741.921002
33,1.25,hot-cold,14.254751,60,0.9871767951204573,740.139963
33,1.44,random,13.192547,74,0.9879558072386946,745.356795
33,1.44,local,13.013874,116,0.9888041201368797,742.297706
33,1.44,hot-cold,13.068667,63,0.989331008695204,733.511012
33,2.48,random,13.013945,88,0.9883537788721017,740.096302
33,2.48,local,12.839018,114,0.985949368854566,735.239523
33,2.48,hot-cold,12.610611,69,0.9893475514484663,734.420543
33,3.3,random,12.637923,101,0.9906698403170473,728.035708
33,3.3,local,12.520423,122,0.9877643909941205,731.622211
33,3.3,hot-cold,12.532576,78,0.9882098373903468,738.968463
33,4.55,random,12.504213,103,0.9906755251878564,753.075452
33,4.55,local,12.439772,170,0.9873700549866348,747.567136
33,4.55,hot-cold,14.422584,97,0.9875363476451384,727.439193
34,1.07,random,13.097721,70,0.9905526088322913,737.887964
34,1.07,local,12.935879,85,0.983428037599281,732.292334
34,1.07,hot-cold,13.430131,56,0.989475941342094,728.043863
34,1.25,random,13.278237,68,0.9883085055905604,731.660593
34,1.25,local,13.138397,99,0.9883384966721697,736.763021
34,1.25,hot-cold,12.455952,60,0.9901410807326747,761.889518
34,1.44,random,12.473195,68,0.9892640967431623,736.786284
34,1.44,local,12.477393,106,0.9864264224327022,738.725379
34,1.44,hot-cold,12.275997,64,0.9878560002263522,738.334669
34,2.48,random,12.441856,87,0.9890946465613217,727.811499
34,2.48,local,12.393526,101,0.9834666137456154,773.701487
34,2.48,hot-cold,14.54387,71,0.9868240705002694,728.503573
34,3.3,random,13.059399,103,0.9902045910735309,743.054241
34,3.3,local,13.015337,121,0.9916918584030229,733.601131
34,3.3,hot-cold,12.801518,88,0.9869046789604252,736.720181
34,4.55,random,12.860668,115,0.9913569739282159,732.68089
34,4.55,local,12.712963,154,0.9953729033639531,761.009903
34,4.55,hot-cold,12.578762,98,0.9867616538047969,734.002331
35,1.07,random,12.4755,69,0.9889683851505628,749.196922
35,1.07,local,12.467534,99,0.9868527045463474,731.893879
35,1.07,hot-cold,12.252533,56,0.9921832478993484,736.146248
35,1.25,random,12.29888,81,0.9845274440634576,746.813898
35,1.25,local,12.311072,103,0.9867223829160348,735.768832
35,1.25,hot-cold,13.048108,55,0.9901072339396472,748.476906
35,1.44,random,12.98999,79,0.9844720453498534,750.810749
35,1.44,local,13.087271,99,0.9878113573211226,726.718065
35,1.44,hot-cold,12.821966,64,0.9888249555519154,733.5738
35,2.48,random,12.843045,101,0.9875683663943411,746.091498
35,2.48,local,12.714224,139,0.991288800177319,745.679748
35,2.48,hot-cold,12.33137,71,0.9868572647453305,742.881478
35,3.3,random,12.266959,101,0.9869803865670287,730.960605
35,3.3,local,12.436637,116,0.9864816637801821,729.550109
35,3.3,hot-cold,12.206547,77,0.977453934964992,733.594668
35,4.55,random,12.417981,121,0.9913764130083176,744.600912
35,4.55,local,13.94385,133,0.9919019881324718,735.00786
35,4.55,hot-cold,13.123619,92,0.9853009856317292,728.635228
36,1.07,random,13.068385,66,0.9846758829309026,744.85712
36,1.07,local,12.98544,93,0.9851485120613861,765.281638
36,1.07,hot-cold,12.780208,56,0.9905897232182705,741.280295
36,1.25,random,12.828367,70,0.986772373489579,748.317749
36,1.25,local,13.74048,102,0.980220045805713,739.94551
36,1.25,hot-cold,13.545075,60,0.9885808642495,738.121901
36,1.44,random,13.584649,73,0.9909102973924222,755.297426
36,1.44,local,13.476016,109,0.9847963095479728,736.057261
36,1.44,hot-cold,13.308574,58,0.9890471001891142,730.490045
36,2.48,random,12.939765,96,0.990368762909621,786.312338
36,2.48,local,14.706144,110,0.9840063019415816,772.989666
36,2.48,hot-cold,13.001291,75,0.9909570609198839,758.126604
36,3.3,random,13.065531,107,0.9921759334988863,758.464476
36,3.3,local,13.100566,131,0.9871388502476045,754.094477
36,3.3,hot-cold,12.84535,85,0.9848690945402151,773.082028
36,4.55,random,12.971806,124,0.9932220651258925,769.131093
36,4.55,local,12.659613,118,0.990267026445104,889.648645
36,4.55,hot-cold,12.593109,84,0.9916729837887939,819.769808
37,1.07,random,12.516395,67,0.9909521268933703,799.358355
37,1.07,local,12.464499,96,0.9854363087810073,792.303788
37,1.07,hot-cold,12.241382,57,0.9895231571682834,770.704144
37,1.25,random,12.904581,76,0.9864504839735792,778.60416
37,1.25,local,14.622918,96,0.9885312877559262,778.338684
37,1.25,hot-cold,12.911303,65,0.9886241113356444,749.161497
37,1.44,random,12.991883,76,0.9921604578867502,760.670368
37,1.44,local,12.952229,95,0.9817212161132483,781.309347
37,1.44,hot-cold,12.872631,62,0.9855726923965026,785.574079
37,2.48,random,13.044892,94,0.9865487262975022,785.219245
37,2.48,local,12.864155,124,0.9879012448003056,771.237421
37,2.48,hot-cold,12.665224,79,0.9882066246368306,732.804803
37,3.3,random,12.724284,101,0.9903596776545628,734.703321
37,3.3,local,12.658862,126,0.9867245588329163,725.420529
37,3.3,hot-cold,12.392104,77,0.9807570562591214,735.990367
37,4.55,random,14.27585,116,0.9918260425931219,755.023844
37,4.55,local,13.126454,137,0.9856860568255044,737.950641
37,4.55,hot-cold,12.921242,92,0.9858973867362816,754.022482
38,1.07,random,12.940237,75,0.9863857370079476,732.244054
38,1.07,local,12.883952,89,0.9888845601831059,739.978542
38,1.07,hot-cold,12.672818,56,0.9913990002889701,793.564234
38,1.25,random,12.726618,64,0.9809976811247902,756.416637
38,1.25,local,12.586376,87,0.9811042389906973,745.65975
38,1.25,hot-cold,12.40645,58,0.9914092741707938,778.750915
38,1.44,random,12.459239,78,0.982325235287183,827.498073
38,1.44,local,12.389528,83,0.988740619293579,769.276725
38,1.44,hot-cold,12.445564,60,0.9877939163041625,776.41554
38,2.48,random,14.341703,88,0.9918916620301493,739.9781
38,2.48,local,13.155018,116,0.9887584104281997,763.308189
38,2.48,hot-cold,12.920108,84,0.9824496118693182,772.016165
38,3.3,random,12.957639,104,0.9880145069466617,737.523122
38,3.3,local,13.064969,136,0.9905552490236704,744.10229
38,3.3,hot-cold,12.677607,81,0.986117427925192,749.966551
38,4.55,random,12.703294,103,0.9915038431714223,734.054989
38,4.55,local,12.631079,125,0.986416867817946,741.797882
38,4.55,hot-cold,12.595012,77,0.9907895042212358,731.792149
39,1.07,random,12.46494,69,0.9855695867732743,734.009534
39,1.07,local,12.47603,94,0.9897442511018504,739.203803
39,1.07,hot-cold,12.443769,61,0.9933519238529499,749.715872
39,1.25,random,14.503325,69,0.9890214086445512,766.346629
39,1.25,local,13.202396,94,0.9812839813827905,774.322828
39,1.25,hot-cold,12.851731,53,0.9916765318140965,740.783211
39,1.44,random,12.97978,76,0.9819271054790432,752.314578
39,1.44,local,12.82948,109,0.98532096374462,733.323483
39,1.44,hot-cold,12.660594,60,0.9853257526941469,736.778727
39,2.48,random,12.595894,96,0.9871362136399073,741.481388
39,2.48,local,12.580505,123,0.990253464002846,728.627803
39,2.48,hot-cold,12.391271,76,0.9839861331651106,741.077642
39,3.3,random,12.500495,100,0.9859756002653198,783.706732
39,3.3,local,12.415938,124,0.9902143577596254,772.905662
39,3.3,hot-cold,12.264075,78,0.9853562053235858,777.578207
39,4.55,random,15.285344,116,0.9917426092142874,757.697495
39,4.55,local,13.348258,152,0.9907279277279866,777.21676
39,4.55,hot-cold,13.066181,77,0.9884720137889691,756.657345
40,1.07,random,14.353395,70,0.9896427247118811,773.601666
40,1.07,local,14.082759,91,0.9800444375937644,776.409417
40,1.07,hot-cold,13.83683,55,0.99163405532417,761.38322
40,1.25,random,14.019111,74,0.988851407057919,763.705302
40,1.25,local,13.770717,111,0.9849750700466978,785.085475
40,1.25,hot-cold,13.559082,56,0.9827354863035515,766.407135
40,1.44,random,13.733978,75,0.9881539823338626,771.845596
40,1.44,local,13.416847,97,0.9866218203473854,756.460096
40,1.44,hot-cold,15.635468,66,0.9881371216339218,769.60625
40,2.48,random,14.759333,92,0.9862833101648358,781.41659
40,2.48,local,13.124601,119,0.9927780624825933,775.112917
40,2.48,hot-cold,14.130599,71,0.9911852543979888,787.489629
40,3.3,random,14.130288,105,0.9882456351193565,761.120358
40,3.3,local,13.981831,128,0.9904955003948943,776.120286
40,3.3,hot-cold,13.789893,78,0.9896527109638834,742.204995
40,4.55,random,13.630505,120,0.9931200985308517,739.658823
40,4.55,local,13.872507,131,0.9923413464574983,731.654625
40,4.55,hot-cold,13.736584,80,0.9917276773066375,799.88184
41,1.07,random,13.850587,64,0.9870637840816657,795.375877
41,1.07,local,15.81324,94,0.9840642369018016,757.834782
41,1.07,hot-cold,14.362732,59,0.988969689941458,746.720565
41,1.25,random,14.38849,71,0.9870554636106372,741.615139
41,1.25,local,14.266222,88,0.9794437963696236,785.28596
41,1.25,hot-cold,14.068994,58,0.988945292245478,734.438902
41,1.44,random,14.123827,76,0.9910611714182661,731.63072
41,1.44,local,14.034319,91,0.9790851056763983,734.928219
41,1.44,hot-cold,13.923322,59,0.9903554748951966,735.11555
41,2.48,random,13.770656,94,0.9888226925330332,733.495835
41,2.48,local,13.714913,123,0.9838076354427203,736.003624
41,2.48,hot-cold,13.632148,76,0.9834881315620609,737.097664
41,3.3,random,15.901515,112,0.9900746579807466,742.045666
41,3.3,local,14.726942,134,0.9921597565200199,737.955071
41,3.3,hot-cold,14.330021,85,0.9892240919328751,731.656428
41,4.55,random,14.413928,106,0.9894909410892235,730.59517
41,4.55,local,14.293402,137,0.9933716581524457,727.781107
41,4.55,hot-cold,14.09909,76,0.9874048296080161,733.959234
42,1.07,random,13.8691,63,0.9921564843922128,728.061653
42,1.07,local,14.679705,90,0.9827051622011237,733.477791
42,1.07,hot-cold,13.055592,54,0.9938551048705243,761.222028
42,1.25,random,13.333862,74,0.9842874975055846,744.74787
42,1.25,local,13.213848,104,0.9833294690550342,754.995622
42,1.25,hot-cold,15.348422,56,0.9919324081753562,735.043034
42,1.44,random,13.051785,82,0.9890078604550102,733.584151
42,1.44,local,13.115855,111,0.9831019750914313,745.642546
42,1.44,hot-cold,12.874824,70,0.9838108773333802,732.178807
42,2.48,random,12.795516,91,0.9895703836893143,732.607401
42,2.48,local,12.651007,119,0.988050337728704,750.208292
42,2.48,hot-cold,12.511817,72,0.9853111555350893,736.789367
42,3.3,random,12.585784,95,0.9900937099859187,731.524612
42,3.3,local,12.497109,131,0.9900913024841781,732.653466
42,3.3,hot-cold,12.313086,76,0.9902591594839153,735.300757
42,4.55,random,12.339425,109,0.9898778047921735,731.056134
42,4.55,local,12.439222,145,0.993474975581908,731.249456
42,4.55,hot-cold,14.669996,96,0.9782314503926318,749.352928
43,1.07,random,13.169134,67,0.986823373981441,732.277792
43,1.07,local,13.853241,86,0.9842935750303267,737.924003
43,1.07,hot-cold,14.050329,56,0.9913495492679228,741.711831
43,1.25,random,14.11496,67,0.9877926222029101,741.842355
43,1.25,local,14.035953,94,0.9810083823287368,735.817435
43,1.25,hot-cold,12.650996,60,0.9862089331330816,745.453231
43,1.44,random,12.644896,68,0.9838446353997834,740.459474
43,1.44,local,12.608006,93,0.9777840942799496,726.468286
43,1.44,hot-cold,13.624854,65,0.9873346173704909,741.442736
43,2.48,random,13.609145,88,0.9918621101576649,743.291921
43,2.48,local,15.618437,114,0.9862443946668955,732.300476
43,2.48,hot-cold,14.315364,68,0.9891314961864202,730.183819
43,3.3,random,13.711356,91,0.987547716671086,747.062176
43,3.3,local,13.00116,117,0.9908756528917517,739.375102
43,3.3,hot-cold,13.174734,67,0.9945309319689123,726.343764
43,4.55,random,12.750813,109,0.989154540539289,740.964279
43,4.55,local,12.75456,131,0.9907975131048381,732.796896
43,4.55,hot-cold,12.527796,82,0.9826744399005699,730.207163
44,1.07,random,12.576227,67,0.9870927798347856,726.422631
44,1.07,local,12.408293,88,0.9839846563973046,729.41596
44,1.07,hot-cold,12.3635,63,0.9917998693930368,729.900097
44,1.25,random,13.559954,66,0.9862185376520796,734.855272
44,1.25,local,15.445183,93,0.9850842886799587,732.792657
44,1.25,hot-cold,13.059529,61,0.9913721871189455,753.099659
44,1.44,random,13.048599,80,0.9862271937238005,761.139915
44,1.44,local,12.905702,104,0.9849741637072209,835.553712
44,1.44,hot-cold,12.684469,60,0.9873776021162551,763.326472
44,2.48,random,12.756845,88,0.9868549707213493,760.277579
44,2.48,local,12.677506,122,0.9896023482379832,762.649364
44,2.48,hot-cold,12.592227,77,0.987239151654497,736.125533
44,3.3,random,12.476411,99,0.9892085824109296,737.13311
44,3.3,local,12.482612,116,0.9888746979047072,762.629176
44,3.3,hot-cold,12.301514,84,0.993521502498381,735.034699
44,4.55,random,14.121412,117,0.9935080800383842,735.512224
44,4.55,local,13.175365,144,0.9950452796595954,774.03608
44,4.55,hot-cold,12.994668,89,0.9896613821552469,759.695348
45,1.07,random,13.113601,62,0.9872664280983655,768.29911
45,1.07,local,12.951918,92,0.9818476366434409,756.159081
45,1.07,hot-cold,12.753167,62,0.9915246584381826,765.338923
45,1.25,random,12.90508,76,0.9897828918013554,765.051545
45,1.25,local,12.731838,98,0.9847132205546086,872.660474
45,1.25,hot-cold,12.376745,62,0.9924935602031317,748.426974
45,1.44,random,12.381293,77,0.9889243938265713,738.129548
45,1.44,local,12.5078,107,0.9861465094388717,750.978375
45,1.44,hot-cold,12.233368,66,0.9909137349014253,763.287229
45,2.48,random,14.165665,92,0.9896684282735628,772.833566
45,2.48,local,13.156912,117,0.9903635386707407,758.33571
45,2.48,hot-cold,12.954273,71,0.9871623345072466,734.805459
45,3.3,random,13.048127,106,0.9909508956560711,777.955254
45,3.3,local,12.94197,131,0.9944482930836469,764.097436
45,3.3,hot-cold,12.834329,80,0.984502157176809,778.84437
45,4.55,random,12.869724,97,0.9875398283465595,766.331623
45,4.55,local,12.743149,146,0.9847747822388737,738.767633
45,4.55,hot-cold,12.498743,80,0.9917228885761608,770.990423
46,1.07,random,12.53476,70,0.9874302998118787,773.772095
46,1.07,local,12.474016,108,0.9900970675348558,782.344469
46,1.07,hot-cold,12.372096,56,0.9901343871870869,814.917995
46,1.25,random,14.311887,74,0.9837409999676222,783.759591
46,1.25,local,13.11887,99,0.9820424598143837,867.929149
46,1.25,hot-cold,12.863593,61,0.9911723979181892,821.332044
46,1.44,random,12.97427,65,0.9856167102179203,777.550656
46,1.44,local,12.980742,91,0.9863683466122593,816.320683
46,1.44,hot-cold,12.655625,64,0.9876576972676624,784.947586
46,2.48,random,12.640427,99,0.9853237274543828,780.966897
46,2.48,local,12.559426,101,0.9878962617485526,790.689305
46,2.48,hot-cold,12.437658,70,0.9871548324344422,810.75792
46,3.3,random,12.463196,92,0.9862703615579892,783.157362
46,3.3,local,12.600572,123,0.9906957431260822,853.078551
46,3.3,hot-cold,12.457045,82,0.9882921221252388,857.641842
46,4.55,random,14.937355,111,0.9887149394462877,853.546618
46,4.55,local,13.128939,117,0.9838274996205617,810.406622
46,4.55,hot-cold,13.035986,79,0.9933705856490321,808.448452
47,1.07,random,13.721916,69,0.9886353086197289,758.795151
47,1.07,local,13.639272,100,0.9886507190453956,750.325431
47,1.07,hot-cold,13.392942,55,0.9920076605121585,737.576472
47,1.25,random,13.779583,70,0.9863638331574387,746.701801
47,1.25,local,12.853214,108,0.9927137770338881,750.327876
47,1.25,hot-cold,12.380371,59,0.9856385120414745,740.583085
47,1.44,random,12.414094,72,0.9870475688217153,734.36309
47,1.44,local,12.386002,101,0.9837659710015416,739.621634
47,1.44,hot-cold,14.610054,59,0.990629930841184,762.622523
47,2.48,random,13.130843,94,0.9858964702316404,744.726309
47,2.48,local,12.998926,118,0.9863440176683138,736.849319
47,2.48,hot-cold,14.66651,69,0.9861694740186319,751.242499
47,3.3,random,14.502544,104,0.9892455884056386,744.417901
47,3.3,local,14.239943,119,0.9887411077799295,736.814303
47,3.3,hot-cold,13.868119,81,0.9881966438149294,747.259967
47,4.55,random,12.585945,102,0.9923072193057835,749.250908
47,4.55,local,12.551391,136,0.9900673347087353,743.180402
47,4.55,hot-cold,12.343272,90,0.9857745654633191,759.275842
48,1.07,random,14.711062,72,0.9870301199008783,737.707617
48,1.07,local,13.083093,89,0.983000881641743,753.686027
48,1.07,hot-cold,12.967547,58,0.9876166934757465,752.971198
48,1.25,random,12.95295,67,0.9859943046468811,732.377249
48,1.25,local,12.914648,89,0.9869861419955093,761.042643
48,1.25,hot-cold,12.964722,59,0.994651474468181,752.387405
48,1.44,random,12.857573,76,0.9888035104723067,756.64377
48,1.44,local,12.782232,104,0.9858796161706472,728.614007
48,1.44,hot-cold,12.564164,61,0.9916075043582616,734.098845
48,2.48,random,12.687125,96,0.9917553149949714,762.83988
48,2.48,local,12.536713,115,0.98658413837107,736.728754
48,2.48,hot-cold,12.390169,71,0.9927140035834593,731.15049
48,3.3,random,12.516937,111,0.988053807330805,743.790285
48,3.3,local,14.054396,128,0.9854180920517164,729.968797
48,3.3,hot-cold,13.130361,80,0.9848044110445711,740.892926
48,4.55,random,13.078354,106,0.9880938186619702,778.421297
48,4.55,local,13.234306,125,0.9895029819055617,775.078493
48,4.55,hot-cold,12.947932,74,0.9878861408614513,729.890609
49,1.07,random,12.73816,76,0.990259646736368,747.741609
49,1.07,local,12.649915,99,0.9875875148233488,734.762018
49,1.07,hot-cold,12.484516,59,0.9925934112949789,796.969042
49,1.25,random,12.477773,69,0.991029795223252,783.457514
49,1.25,local,12.482332,91,0.983970222526919,761.767541
49,1.25,hot-cold,12.440194,60,0.9863652815232512,752.259966
49,1.44,random,12.482733,72,0.9851182409308363,768.135725
49,1.44,local,14.166185,97,0.985778406373811,754.788353
49,1.44,hot-cold,13.00096,66,0.9906957036610364,805.954339
49,2.48,random,13.110735,86,0.9890896364740531,753.889509
49,2.48,local,13.010999,124,0.987890923104385,749.259724
49,2.48,hot-cold,12.948583,80,0.9872263905394403,805.370224
49,3.3,random,12.971585,108,0.989638673786426,737.391635
49,3.3,local,12.66314,126,0.9898133120309478,826.480542
49,3.3,hot-cold,12.479496,84,0.9891102439466719,757.58851
49,4.55,random,12.524842,112,0.9853370001144258,790.114378
49,4.55,local,12.486379,145,0.9930705943364165,812.015847
49,4.55,hot-cold,12.507749,77,0.9827759129627044,776.509986
